,Drug1,Drug2,Drug1_ID,Drug2_ID,DepMap_ID,Tissue,Actuals,Proba_deepsynergy_preuer
3502,Dabrafenib,Olaparib,DB08912,DB09074,ACH-000985,Colon,0.0,0.416319876909256
3503,Dabrafenib,Olaparib,DB08912,DB09074,ACH-000236,Colon,0.0,0.4594566524028778
3504,Dabrafenib,Olaparib,DB08912,DB09074,ACH-000552,Colon,0.0,0.5751878619194031
3505,Dabrafenib,Olaparib,DB08912,DB09074,ACH-000958,Colon,0.0,0.8548694849014282
3506,Dabrafenib,Olaparib,DB08912,DB09074,ACH-000991,Colon,0.0,0.4796661138534546
3507,Dabrafenib,Olaparib,DB08912,DB09074,ACH-000007,Colon,0.0,0.5692703723907471
3508,Dabrafenib,Olaparib,DB08912,DB09074,ACH-000249,Colon,0.0,0.6802777051925659
3509,Dabrafenib,Olaparib,DB08912,DB09074,ACH-000986,Colon,0.0,0.6973882913589478
3510,Dabrafenib,Olaparib,DB08912,DB09074,ACH-000680,Colon,0.0,0.604195237159729
3511,Linsitinib,Olaparib,DB06075,DB09074,ACH-000491,Colon,0.0,0.3284972310066223
3512,Linsitinib,Olaparib,DB06075,DB09074,ACH-000196,Breast,0.0,0.5842477679252625
3513,Linsitinib,Olaparib,DB06075,DB09074,ACH-000857,Breast,0.0,0.7464990019798279
3514,Linsitinib,Olaparib,DB06075,DB09074,ACH-000998,Colon,0.0,0.4832222163677215
3515,Linsitinib,Olaparib,DB06075,DB09074,ACH-000258,Breast,0.0,0.7649443745613098
3516,Linsitinib,Olaparib,DB06075,DB09074,ACH-000535,Pancreas,0.0,0.4076887667179107
3517,Linsitinib,Olaparib,DB06075,DB09074,ACH-000042,Pancreas,0.0,0.6441159248352051
3518,Linsitinib,Olaparib,DB06075,DB09074,ACH-000019,Breast,0.0,0.5686530470848083
3519,Linsitinib,Olaparib,DB06075,DB09074,ACH-000060,Pancreas,0.0,0.5814263224601746
3520,Linsitinib,Olaparib,DB06075,DB09074,ACH-000352,Breast,0.0,0.4411754906177521
3521,Linsitinib,Olaparib,DB06075,DB09074,ACH-000927,Breast,0.0,0.4065212309360504
3522,Linsitinib,Olaparib,DB06075,DB09074,ACH-000243,Pancreas,0.0,0.3671373426914215
3523,Linsitinib,Olaparib,DB06075,DB09074,ACH-000332,Pancreas,0.0,0.3192350268363952
3524,Linsitinib,Olaparib,DB06075,DB09074,ACH-000148,Breast,0.0,0.4660529792308807
3525,Linsitinib,Olaparib,DB06075,DB09074,ACH-000643,Breast,0.0,0.7078139781951904
3526,Linsitinib,Olaparib,DB06075,DB09074,ACH-000935,Colon,0.0,0.5868231058120728
3527,Linsitinib,Olaparib,DB06075,DB09074,ACH-000155,Pancreas,0.0,0.6922080516815186
3528,Linsitinib,Olaparib,DB06075,DB09074,ACH-000859,Breast,0.0,0.5824572443962097
3529,Linsitinib,Olaparib,DB06075,DB09074,ACH-000117,Breast,0.0,0.5680996179580688
3530,Linsitinib,Olaparib,DB06075,DB09074,ACH-000876,Breast,0.0,0.3581664562225342
3531,Linsitinib,Olaparib,DB06075,DB09074,ACH-000963,Colon,0.0,0.65360027551651
3532,Linsitinib,Olaparib,DB06075,DB09074,ACH-000139,Pancreas,0.0,0.6665962338447571
3533,Linsitinib,Olaparib,DB06075,DB09074,ACH-000381,Colon,0.0,0.7442189455032349
3534,Linsitinib,Olaparib,DB06075,DB09074,ACH-000856,Breast,0.0,0.4840520322322845
3535,Linsitinib,Olaparib,DB06075,DB09074,ACH-000147,Breast,0.0,0.6322002410888672
3536,Linsitinib,Olaparib,DB06075,DB09074,ACH-000223,Breast,0.0,0.578973650932312
3537,Linsitinib,Olaparib,DB06075,DB09074,ACH-000955,Colon,0.0,0.5969009399414062
3538,Linsitinib,Olaparib,DB06075,DB09074,ACH-000281,Pancreas,0.0,0.3781248033046722
3539,Linsitinib,Olaparib,DB06075,DB09074,ACH-000554,Breast,0.0,0.4629075527191162
3540,Linsitinib,Olaparib,DB06075,DB09074,ACH-000651,Colon,0.0,0.4004027843475342
3541,Linsitinib,Olaparib,DB06075,DB09074,ACH-000270,Pancreas,0.0,0.6418890357017517
3542,Linsitinib,Olaparib,DB06075,DB09074,ACH-000023,Pancreas,0.0,0.4776800870895386
3543,Linsitinib,Olaparib,DB06075,DB09074,ACH-000849,Breast,0.0,0.6033434271812439
3544,Linsitinib,Olaparib,DB06075,DB09074,ACH-000969,Colon,0.0,0.4307490289211273
3545,Linsitinib,Olaparib,DB06075,DB09074,ACH-000621,Breast,0.0,0.7246692776679993
3546,Linsitinib,Olaparib,DB06075,DB09074,ACH-000910,Breast,0.0,0.594657301902771
3547,Linsitinib,Olaparib,DB06075,DB09074,ACH-000999,Colon,0.0,0.3213681280612945
3548,Linsitinib,Olaparib,DB06075,DB09074,ACH-000400,Colon,0.0,0.5085875988006592
3549,Linsitinib,Olaparib,DB06075,DB09074,ACH-000668,Breast,0.0,0.5163611173629761
3550,Linsitinib,Olaparib,DB06075,DB09074,ACH-000489,Colon,0.0,0.8039361238479614
3551,Linsitinib,Olaparib,DB06075,DB09074,ACH-000470,Colon,0.0,0.466884970664978
3552,Linsitinib,Olaparib,DB06075,DB09074,ACH-000421,Colon,0.0,0.7225771546363831
3553,Linsitinib,Olaparib,DB06075,DB09074,ACH-000934,Breast,0.0,0.3858095705509186
3554,Linsitinib,Olaparib,DB06075,DB09074,ACH-000252,Colon,0.0,0.5889787673950195
3555,Linsitinib,Olaparib,DB06075,DB09074,ACH-000360,Colon,0.0,0.6282534599304199
3556,Linsitinib,Olaparib,DB06075,DB09074,ACH-000926,Colon,1.0,0.5599639415740967
3557,Linsitinib,Olaparib,DB06075,DB09074,ACH-000970,Colon,0.0,0.3878406286239624
3558,Linsitinib,Olaparib,DB06075,DB09074,ACH-000759,Breast,0.0,0.3934569060802459
3559,Linsitinib,Olaparib,DB06075,DB09074,ACH-000403,Colon,0.0,0.5463873744010925
3560,Linsitinib,Olaparib,DB06075,DB09074,ACH-000565,Colon,0.0,0.6758358478546143
3561,Linsitinib,Olaparib,DB06075,DB09074,ACH-000943,Colon,0.0,0.740774929523468
3562,Linsitinib,Olaparib,DB06075,DB09074,ACH-000902,Breast,0.0,0.5449247360229492
3563,Linsitinib,Olaparib,DB06075,DB09074,ACH-000501,Colon,0.0,0.5066206455230713
3564,Linsitinib,Olaparib,DB06075,DB09074,ACH-000118,Pancreas,0.0,0.7385947108268738
3565,Linsitinib,Olaparib,DB06075,DB09074,ACH-000350,Colon,0.0,0.6719184517860413
3566,Linsitinib,Olaparib,DB06075,DB09074,ACH-000699,Breast,0.0,0.7556438446044922
3567,Linsitinib,Olaparib,DB06075,DB09074,ACH-000997,Colon,0.0,0.5320555567741394
3568,Linsitinib,Olaparib,DB06075,DB09074,ACH-000950,Colon,0.0,0.7412293553352356
3569,Linsitinib,Olaparib,DB06075,DB09074,ACH-000599,Pancreas,0.0,0.5842495560646057
3570,Linsitinib,Olaparib,DB06075,DB09074,ACH-000783,Breast,0.0,0.6094146370887756
3571,Linsitinib,Olaparib,DB06075,DB09074,ACH-000374,Breast,0.0,0.5492266416549683
3572,Linsitinib,Olaparib,DB06075,DB09074,ACH-000265,Pancreas,0.0,0.4027963578701019
3573,Linsitinib,Olaparib,DB06075,DB09074,ACH-000624,Breast,0.0,0.75966876745224
3574,Linsitinib,Olaparib,DB06075,DB09074,ACH-000818,Breast,0.0,0.452590137720108
3575,Linsitinib,Olaparib,DB06075,DB09074,ACH-000971,Colon,0.0,0.4170503318309784
3576,Linsitinib,Olaparib,DB06075,DB09074,ACH-000573,Breast,0.0,0.7154970169067383
3577,Linsitinib,Olaparib,DB06075,DB09074,ACH-000711,Breast,0.0,0.4290139377117157
3578,Linsitinib,Olaparib,DB06075,DB09074,ACH-000768,Breast,0.0,0.643348753452301
3579,Linsitinib,Olaparib,DB06075,DB09074,ACH-000277,Breast,0.0,0.3135300874710083
3580,Linsitinib,Olaparib,DB06075,DB09074,ACH-000601,Pancreas,0.0,0.6660691499710083
3581,Linsitinib,Olaparib,DB06075,DB09074,ACH-000111,Breast,0.0,0.508472204208374
3582,Linsitinib,Olaparib,DB06075,DB09074,ACH-000349,Breast,0.0,0.3937607407569885
3583,Linsitinib,Olaparib,DB06075,DB09074,ACH-000957,Colon,0.0,0.3718875050544739
3584,Linsitinib,Olaparib,DB06075,DB09074,ACH-000722,Colon,0.0,0.6360348463058472
3585,Linsitinib,Olaparib,DB06075,DB09074,ACH-000235,Pancreas,0.0,0.5433805584907532
3586,Linsitinib,Olaparib,DB06075,DB09074,ACH-000828,Breast,0.0,0.3961379528045654
3587,Linsitinib,Olaparib,DB06075,DB09074,ACH-000009,Colon,0.0,0.5911104083061218
3588,Linsitinib,Olaparib,DB06075,DB09074,ACH-000138,Pancreas,0.0,0.6207196712493896
3589,Linsitinib,Olaparib,DB06075,DB09074,ACH-000108,Pancreas,0.0,0.7593765258789062
3590,Linsitinib,Olaparib,DB06075,DB09074,ACH-001819,Breast,0.0,0.6142795085906982
3591,Linsitinib,Olaparib,DB06075,DB09074,ACH-000288,Breast,0.0,0.5789808630943298
3592,Linsitinib,Olaparib,DB06075,DB09074,ACH-000989,Colon,0.0,0.4086346328258514
3593,Linsitinib,Olaparib,DB06075,DB09074,ACH-000985,Colon,0.0,0.4050197601318359
3594,Linsitinib,Olaparib,DB06075,DB09074,ACH-000236,Colon,0.0,0.508431077003479
3595,Linsitinib,Olaparib,DB06075,DB09074,ACH-000552,Colon,0.0,0.6157997846603394
3596,Linsitinib,Olaparib,DB06075,DB09074,ACH-001820,Breast,0.0,0.4283709228038788
3597,Linsitinib,Olaparib,DB06075,DB09074,ACH-000958,Colon,0.0,0.8649889826774597
3598,Linsitinib,Olaparib,DB06075,DB09074,ACH-000652,Pancreas,0.0,0.6061484813690186
3599,Linsitinib,Olaparib,DB06075,DB09074,ACH-000212,Breast,0.0,0.5409284830093384
3600,Linsitinib,Olaparib,DB06075,DB09074,ACH-000276,Breast,0.0,0.8028108477592468
3601,Linsitinib,Olaparib,DB06075,DB09074,ACH-000691,Breast,0.0,0.6584672331809998
3602,Linsitinib,Olaparib,DB06075,DB09074,ACH-000991,Colon,0.0,0.4683214128017425
3603,Linsitinib,Olaparib,DB06075,DB09074,ACH-000007,Colon,0.0,0.5651068091392517
3604,Linsitinib,Olaparib,DB06075,DB09074,ACH-000249,Colon,0.0,0.7130508422851562
3605,Linsitinib,Olaparib,DB06075,DB09074,ACH-000248,Breast,0.0,0.7078822255134583
3606,Linsitinib,Olaparib,DB06075,DB09074,ACH-000114,Pancreas,0.0,0.4745446741580963
3607,Linsitinib,Olaparib,DB06075,DB09074,ACH-000222,Pancreas,0.0,0.4236285984516144
3608,Linsitinib,Olaparib,DB06075,DB09074,ACH-000986,Colon,0.0,0.684298038482666
3609,Linsitinib,Olaparib,DB06075,DB09074,ACH-000107,Pancreas,0.0,0.4896835386753082
3610,Linsitinib,Olaparib,DB06075,DB09074,ACH-000536,Breast,0.0,0.7347067594528198
3611,Linsitinib,Olaparib,DB06075,DB09074,ACH-000930,Breast,0.0,0.6330522298812866
3612,Linsitinib,Olaparib,DB06075,DB09074,ACH-000354,Pancreas,0.0,0.5289278626441956
3613,Linsitinib,Olaparib,DB06075,DB09074,ACH-000213,Pancreas,0.0,0.5180955529212952
3614,Linsitinib,Olaparib,DB06075,DB09074,ACH-000680,Colon,1.0,0.5935056805610657
3615,Linsitinib,Olaparib,DB06075,DB09074,ACH-000320,Pancreas,1.0,0.4510288536548614
3616,Linsitinib,Olaparib,DB06075,DB09074,ACH-000568,Breast,0.0,0.3455018401145935
3617,Linsitinib,Olaparib,DB06075,DB09074,ACH-000330,Breast,0.0,0.3651105463504791
3618,Linsitinib,Olaparib,DB06075,DB09074,ACH-000178,Pancreas,0.0,0.4731554985046386
3619,Afatinib,Olaparib,DB08916,DB09074,ACH-000491,Colon,0.0,0.4372199475765228
3620,Afatinib,Olaparib,DB08916,DB09074,ACH-000998,Colon,0.0,0.7134717106819153
3621,Afatinib,Olaparib,DB08916,DB09074,ACH-000935,Colon,0.0,0.7686040997505188
3622,Afatinib,Olaparib,DB08916,DB09074,ACH-000963,Colon,0.0,0.799289345741272
3623,Afatinib,Olaparib,DB08916,DB09074,ACH-000381,Colon,0.0,0.8947151899337769
3624,Afatinib,Olaparib,DB08916,DB09074,ACH-000955,Colon,0.0,0.8045929670333862
3625,Afatinib,Olaparib,DB08916,DB09074,ACH-000651,Colon,0.0,0.6392723917961121
3626,Afatinib,Olaparib,DB08916,DB09074,ACH-000969,Colon,0.0,0.5993900299072266
3627,Afatinib,Olaparib,DB08916,DB09074,ACH-000999,Colon,0.0,0.4642236232757568
3628,Afatinib,Olaparib,DB08916,DB09074,ACH-000400,Colon,0.0,0.7630854249000549
3629,Afatinib,Olaparib,DB08916,DB09074,ACH-000489,Colon,0.0,0.9019599556922911
3630,Afatinib,Olaparib,DB08916,DB09074,ACH-000470,Colon,0.0,0.760900616645813
3631,Afatinib,Olaparib,DB08916,DB09074,ACH-000421,Colon,0.0,0.8384237885475159
3632,Afatinib,Olaparib,DB08916,DB09074,ACH-000252,Colon,0.0,0.849539577960968
3633,Afatinib,Olaparib,DB08916,DB09074,ACH-000360,Colon,0.0,0.8517881035804749
3634,Afatinib,Olaparib,DB08916,DB09074,ACH-000926,Colon,0.0,0.8382090330123901
3635,Afatinib,Olaparib,DB08916,DB09074,ACH-000970,Colon,0.0,0.6425933837890625
3636,Afatinib,Olaparib,DB08916,DB09074,ACH-000403,Colon,0.0,0.7557122111320496
3637,Afatinib,Olaparib,DB08916,DB09074,ACH-000565,Colon,0.0,0.8013049364089966
3638,Afatinib,Olaparib,DB08916,DB09074,ACH-000943,Colon,0.0,0.8535853028297424
3639,Afatinib,Olaparib,DB08916,DB09074,ACH-000501,Colon,0.0,0.8205681443214417
3640,Afatinib,Olaparib,DB08916,DB09074,ACH-000350,Colon,0.0,0.8022840023040771
3641,Afatinib,Olaparib,DB08916,DB09074,ACH-000997,Colon,0.0,0.6105896830558777
3642,Afatinib,Olaparib,DB08916,DB09074,ACH-000950,Colon,0.0,0.8745677471160889
3643,Afatinib,Olaparib,DB08916,DB09074,ACH-000971,Colon,0.0,0.5798507332801819
3644,Afatinib,Olaparib,DB08916,DB09074,ACH-000957,Colon,0.0,0.5410122275352478
3645,Afatinib,Olaparib,DB08916,DB09074,ACH-000722,Colon,0.0,0.793723464012146
3646,Afatinib,Olaparib,DB08916,DB09074,ACH-000009,Colon,0.0,0.7820248007774353
3647,Afatinib,Olaparib,DB08916,DB09074,ACH-000989,Colon,0.0,0.5819300413131714
3648,Afatinib,Olaparib,DB08916,DB09074,ACH-000985,Colon,0.0,0.6960459351539612
3649,Afatinib,Olaparib,DB08916,DB09074,ACH-000236,Colon,0.0,0.7334704995155334
3650,Afatinib,Olaparib,DB08916,DB09074,ACH-000552,Colon,0.0,0.7580729722976685
3651,Afatinib,Olaparib,DB08916,DB09074,ACH-000958,Colon,0.0,0.9057987928390504
3652,Afatinib,Olaparib,DB08916,DB09074,ACH-000991,Colon,0.0,0.7458673119544983
3653,Afatinib,Olaparib,DB08916,DB09074,ACH-000007,Colon,0.0,0.8458953499794006
3654,Afatinib,Olaparib,DB08916,DB09074,ACH-000249,Colon,0.0,0.8451156616210938
3655,Afatinib,Olaparib,DB08916,DB09074,ACH-000986,Colon,0.0,0.8636369109153748
3656,Afatinib,Olaparib,DB08916,DB09074,ACH-000680,Colon,0.0,0.779670774936676
3657,Crizotinib,Olaparib,DB08865,DB09074,ACH-000491,Colon,0.0,0.2720018625259399
3658,Crizotinib,Olaparib,DB08865,DB09074,ACH-000196,Breast,0.0,0.5175557732582092
3659,Crizotinib,Olaparib,DB08865,DB09074,ACH-000857,Breast,0.0,0.6921807527542114
3660,Crizotinib,Olaparib,DB08865,DB09074,ACH-000998,Colon,0.0,0.337597906589508
3661,Crizotinib,Olaparib,DB08865,DB09074,ACH-000258,Breast,0.0,0.6887524724006653
3662,Crizotinib,Olaparib,DB08865,DB09074,ACH-000535,Pancreas,0.0,0.2563573122024536
3663,Crizotinib,Olaparib,DB08865,DB09074,ACH-000042,Pancreas,0.0,0.5588557124137878
3664,Crizotinib,Olaparib,DB08865,DB09074,ACH-000019,Breast,0.0,0.4460174143314361
3665,Crizotinib,Olaparib,DB08865,DB09074,ACH-000060,Pancreas,0.0,0.4691389501094818
3666,Crizotinib,Olaparib,DB08865,DB09074,ACH-000352,Breast,0.0,0.3499954640865326
3667,Crizotinib,Olaparib,DB08865,DB09074,ACH-000927,Breast,0.0,0.2553896605968475
3668,Crizotinib,Olaparib,DB08865,DB09074,ACH-000243,Pancreas,0.0,0.2263794392347335
3669,Crizotinib,Olaparib,DB08865,DB09074,ACH-000332,Pancreas,0.0,0.1691579073667526
3670,Crizotinib,Olaparib,DB08865,DB09074,ACH-000148,Breast,0.0,0.334344744682312
3671,Crizotinib,Olaparib,DB08865,DB09074,ACH-000643,Breast,0.0,0.5470800399780273
3672,Crizotinib,Olaparib,DB08865,DB09074,ACH-000935,Colon,0.0,0.5016989707946777
3673,Crizotinib,Olaparib,DB08865,DB09074,ACH-000155,Pancreas,0.0,0.5414448380470276
3674,Crizotinib,Olaparib,DB08865,DB09074,ACH-000859,Breast,0.0,0.4716174602508545
3675,Crizotinib,Olaparib,DB08865,DB09074,ACH-000117,Breast,0.0,0.4281668961048126
3676,Crizotinib,Olaparib,DB08865,DB09074,ACH-000876,Breast,0.0,0.3307259082794189
3677,Crizotinib,Olaparib,DB08865,DB09074,ACH-000963,Colon,0.0,0.4878349602222442
3678,Crizotinib,Olaparib,DB08865,DB09074,ACH-000139,Pancreas,0.0,0.5935400128364563
3679,Crizotinib,Olaparib,DB08865,DB09074,ACH-000381,Colon,0.0,0.5801860094070435
3680,Crizotinib,Olaparib,DB08865,DB09074,ACH-000856,Breast,0.0,0.4348470866680145
3681,Crizotinib,Olaparib,DB08865,DB09074,ACH-000147,Breast,0.0,0.5347694754600525
3682,Crizotinib,Olaparib,DB08865,DB09074,ACH-000223,Breast,0.0,0.4590855240821838
3683,Crizotinib,Olaparib,DB08865,DB09074,ACH-000955,Colon,0.0,0.4553467035293579
3684,Crizotinib,Olaparib,DB08865,DB09074,ACH-000281,Pancreas,0.0,0.3592003285884857
3685,Crizotinib,Olaparib,DB08865,DB09074,ACH-000554,Breast,0.0,0.2969549000263214
3686,Crizotinib,Olaparib,DB08865,DB09074,ACH-000651,Colon,0.0,0.2506965100765228
3687,Crizotinib,Olaparib,DB08865,DB09074,ACH-000270,Pancreas,0.0,0.4630686938762665
3688,Crizotinib,Olaparib,DB08865,DB09074,ACH-000023,Pancreas,0.0,0.4217435419559479
3689,Crizotinib,Olaparib,DB08865,DB09074,ACH-000849,Breast,0.0,0.5768359899520874
3690,Crizotinib,Olaparib,DB08865,DB09074,ACH-000969,Colon,0.0,0.3530701994895935
3691,Crizotinib,Olaparib,DB08865,DB09074,ACH-000621,Breast,0.0,0.591185986995697
3692,Crizotinib,Olaparib,DB08865,DB09074,ACH-000910,Breast,0.0,0.4113457798957824
3693,Crizotinib,Olaparib,DB08865,DB09074,ACH-000999,Colon,0.0,0.2425854802131652
3694,Crizotinib,Olaparib,DB08865,DB09074,ACH-000400,Colon,0.0,0.3870254456996918
3695,Crizotinib,Olaparib,DB08865,DB09074,ACH-000668,Breast,0.0,0.4054747819900512
3696,Crizotinib,Olaparib,DB08865,DB09074,ACH-000489,Colon,0.0,0.6458163857460022
3697,Crizotinib,Olaparib,DB08865,DB09074,ACH-000470,Colon,0.0,0.3453588783740997
3698,Crizotinib,Olaparib,DB08865,DB09074,ACH-000421,Colon,0.0,0.5762614011764526
3699,Crizotinib,Olaparib,DB08865,DB09074,ACH-000934,Breast,0.0,0.2676040828227997
3700,Crizotinib,Olaparib,DB08865,DB09074,ACH-000252,Colon,0.0,0.4035334289073944
3701,Crizotinib,Olaparib,DB08865,DB09074,ACH-000360,Colon,0.0,0.4537146091461181
3702,Crizotinib,Olaparib,DB08865,DB09074,ACH-000926,Colon,0.0,0.4099301397800445
3703,Crizotinib,Olaparib,DB08865,DB09074,ACH-000970,Colon,0.0,0.3258023560047149
3704,Crizotinib,Olaparib,DB08865,DB09074,ACH-000759,Breast,0.0,0.2622061371803283
3705,Crizotinib,Olaparib,DB08865,DB09074,ACH-000403,Colon,0.0,0.5143997669219971
3706,Crizotinib,Olaparib,DB08865,DB09074,ACH-000565,Colon,0.0,0.5396053194999695
3707,Crizotinib,Olaparib,DB08865,DB09074,ACH-000943,Colon,0.0,0.5612406730651855
3708,Crizotinib,Olaparib,DB08865,DB09074,ACH-000902,Breast,0.0,0.3993344008922577
3709,Crizotinib,Olaparib,DB08865,DB09074,ACH-000501,Colon,0.0,0.335955262184143
3710,Crizotinib,Olaparib,DB08865,DB09074,ACH-000118,Pancreas,0.0,0.6681207418441772
3711,Crizotinib,Olaparib,DB08865,DB09074,ACH-000350,Colon,0.0,0.481387197971344
3712,Crizotinib,Olaparib,DB08865,DB09074,ACH-000699,Breast,0.0,0.5679296851158142
3713,Crizotinib,Olaparib,DB08865,DB09074,ACH-000997,Colon,0.0,0.4777202606201172
3714,Crizotinib,Olaparib,DB08865,DB09074,ACH-000950,Colon,0.0,0.6067651510238647
3715,Crizotinib,Olaparib,DB08865,DB09074,ACH-000599,Pancreas,0.0,0.383097767829895
3716,Crizotinib,Olaparib,DB08865,DB09074,ACH-000783,Breast,0.0,0.4824677109718323
3717,Crizotinib,Olaparib,DB08865,DB09074,ACH-000374,Breast,0.0,0.4043082296848297
3718,Crizotinib,Olaparib,DB08865,DB09074,ACH-000265,Pancreas,0.0,0.3150476515293121
3719,Crizotinib,Olaparib,DB08865,DB09074,ACH-000624,Breast,0.0,0.6279647350311279
3720,Crizotinib,Olaparib,DB08865,DB09074,ACH-000818,Breast,0.0,0.3658885061740875
3721,Crizotinib,Olaparib,DB08865,DB09074,ACH-000971,Colon,0.0,0.3032243847846985
3722,Crizotinib,Olaparib,DB08865,DB09074,ACH-000573,Breast,0.0,0.4696930646896362
3723,Crizotinib,Olaparib,DB08865,DB09074,ACH-000711,Breast,0.0,0.3435101807117462
3724,Crizotinib,Olaparib,DB08865,DB09074,ACH-000768,Breast,0.0,0.4851201772689819
3725,Crizotinib,Olaparib,DB08865,DB09074,ACH-000277,Breast,0.0,0.2847277224063873
3726,Crizotinib,Olaparib,DB08865,DB09074,ACH-000601,Pancreas,0.0,0.6114684343338013
3727,Crizotinib,Olaparib,DB08865,DB09074,ACH-000111,Breast,0.0,0.4203061461448669
3728,Crizotinib,Olaparib,DB08865,DB09074,ACH-000349,Breast,0.0,0.3665288090705871
3729,Crizotinib,Olaparib,DB08865,DB09074,ACH-000957,Colon,0.0,0.31845223903656
3730,Crizotinib,Olaparib,DB08865,DB09074,ACH-000722,Colon,0.0,0.4485519230365753
3731,Crizotinib,Olaparib,DB08865,DB09074,ACH-000235,Pancreas,0.0,0.50385582447052
3732,Crizotinib,Olaparib,DB08865,DB09074,ACH-000828,Breast,0.0,0.3210268020629883
3733,Crizotinib,Olaparib,DB08865,DB09074,ACH-000009,Colon,0.0,0.434551477432251
3734,Crizotinib,Olaparib,DB08865,DB09074,ACH-000138,Pancreas,0.0,0.537359356880188
3735,Crizotinib,Olaparib,DB08865,DB09074,ACH-000108,Pancreas,0.0,0.7263640761375427
3736,Crizotinib,Olaparib,DB08865,DB09074,ACH-001819,Breast,0.0,0.4353740215301513
3737,Crizotinib,Olaparib,DB08865,DB09074,ACH-000288,Breast,0.0,0.5049543976783752
3738,Crizotinib,Olaparib,DB08865,DB09074,ACH-000989,Colon,0.0,0.3091292381286621
3739,Crizotinib,Olaparib,DB08865,DB09074,ACH-000985,Colon,0.0,0.3049765825271606
3740,Crizotinib,Olaparib,DB08865,DB09074,ACH-000236,Colon,0.0,0.3572146296501159
3741,Crizotinib,Olaparib,DB08865,DB09074,ACH-000552,Colon,0.0,0.4462570548057556
3742,Crizotinib,Olaparib,DB08865,DB09074,ACH-001820,Breast,0.0,0.3851378560066223
3743,Crizotinib,Olaparib,DB08865,DB09074,ACH-000958,Colon,0.0,0.8318809866905212
3744,Crizotinib,Olaparib,DB08865,DB09074,ACH-000652,Pancreas,0.0,0.4887688159942627
3745,Crizotinib,Olaparib,DB08865,DB09074,ACH-000212,Breast,0.0,0.4230603873729706
3746,Crizotinib,Olaparib,DB08865,DB09074,ACH-000276,Breast,0.0,0.6794204711914062
3747,Crizotinib,Olaparib,DB08865,DB09074,ACH-000691,Breast,0.0,0.6024655103683472
3748,Crizotinib,Olaparib,DB08865,DB09074,ACH-000991,Colon,0.0,0.3529874384403229
3749,Crizotinib,Olaparib,DB08865,DB09074,ACH-000007,Colon,0.0,0.3808152377605438
3750,Crizotinib,Olaparib,DB08865,DB09074,ACH-000249,Colon,0.0,0.542256772518158
3751,Crizotinib,Olaparib,DB08865,DB09074,ACH-000248,Breast,0.0,0.5260759592056274
3752,Crizotinib,Olaparib,DB08865,DB09074,ACH-000114,Pancreas,0.0,0.2546052634716034
3753,Crizotinib,Olaparib,DB08865,DB09074,ACH-000222,Pancreas,0.0,0.3230409622192383
3754,Crizotinib,Olaparib,DB08865,DB09074,ACH-000986,Colon,0.0,0.5201866626739502
3755,Crizotinib,Olaparib,DB08865,DB09074,ACH-000107,Pancreas,0.0,0.4145571291446686
3756,Crizotinib,Olaparib,DB08865,DB09074,ACH-000536,Breast,0.0,0.6780336499214172
3757,Crizotinib,Olaparib,DB08865,DB09074,ACH-000930,Breast,0.0,0.5945050120353699
3758,Crizotinib,Olaparib,DB08865,DB09074,ACH-000354,Pancreas,0.0,0.3563225567340851
3759,Crizotinib,Olaparib,DB08865,DB09074,ACH-000213,Pancreas,0.0,0.4085643887519836
3760,Crizotinib,Olaparib,DB08865,DB09074,ACH-000680,Colon,0.0,0.4634938836097717
3761,Crizotinib,Olaparib,DB08865,DB09074,ACH-000320,Pancreas,0.0,0.3169544339179992
3762,Crizotinib,Olaparib,DB08865,DB09074,ACH-000568,Breast,0.0,0.3584172427654266
3763,Crizotinib,Olaparib,DB08865,DB09074,ACH-000330,Breast,0.0,0.3179085552692413
3764,Crizotinib,Olaparib,DB08865,DB09074,ACH-000178,Pancreas,0.0,0.3252347111701965
3765,5-Fluorouracil,Olaparib,DB00544,DB09074,ACH-000491,Colon,0.0,0.3277901113033294
3766,5-Fluorouracil,Olaparib,DB00544,DB09074,ACH-000196,Breast,0.0,0.5109705924987793
3767,5-Fluorouracil,Olaparib,DB00544,DB09074,ACH-000857,Breast,0.0,0.6761945486068726
3768,5-Fluorouracil,Olaparib,DB00544,DB09074,ACH-000998,Colon,0.0,0.405343621969223
3769,5-Fluorouracil,Olaparib,DB00544,DB09074,ACH-000258,Breast,0.0,0.6581534743309021
3770,5-Fluorouracil,Olaparib,DB00544,DB09074,ACH-000535,Pancreas,0.0,0.3897957801818847
3771,5-Fluorouracil,Olaparib,DB00544,DB09074,ACH-000042,Pancreas,0.0,0.6040512323379517
3772,5-Fluorouracil,Olaparib,DB00544,DB09074,ACH-000019,Breast,0.0,0.4228183925151825
3773,5-Fluorouracil,Olaparib,DB00544,DB09074,ACH-000060,Pancreas,0.0,0.5117902159690857
