,Drug1,Drug2,Drug1_ID,Drug2_ID,DepMap_ID,Tissue,Actuals,Proba
10483,Trametinib,Crizotinib,DB08911,DB08865,ACH-000986,Colon,0,0.444760591
10484,Trametinib,Crizotinib,DB08911,DB08865,ACH-000107,Pancreas,0,0.329538345
10485,Trametinib,Crizotinib,DB08911,DB08865,ACH-000536,Breast,0,0.598124385
10486,Trametinib,Crizotinib,DB08911,DB08865,ACH-000930,Breast,0,0.515028059
10487,Trametinib,Crizotinib,DB08911,DB08865,ACH-000354,Pancreas,0,0.312068284
10488,Trametinib,Crizotinib,DB08911,DB08865,ACH-000213,Pancreas,1,0.354882717
10489,Trametinib,Crizotinib,DB08911,DB08865,ACH-000680,Colon,0,0.40059033
10490,Trametinib,Crizotinib,DB08911,DB08865,ACH-000320,Pancreas,1,0.372039229
10491,Trametinib,Crizotinib,DB08911,DB08865,ACH-000568,Breast,0,0.410401821
10492,Trametinib,Crizotinib,DB08911,DB08865,ACH-001345,Colon,0,0.279917568
10493,Trametinib,Crizotinib,DB08911,DB08865,ACH-000330,Breast,0,0.374610156
10494,Trametinib,Crizotinib,DB08911,DB08865,ACH-000178,Pancreas,0,0.325422466
10495,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000491,Colon,0,0.308110565
10496,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000998,Colon,0,0.380193383
10497,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000935,Colon,0,0.553270578
10498,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000963,Colon,0,0.541348934
10499,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000381,Colon,0,0.628623724
10500,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000955,Colon,0,0.517953515
10501,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000651,Colon,0,0.275530398
10502,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000969,Colon,0,0.378793806
10503,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000999,Colon,0,0.28054738
10504,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000400,Colon,0,0.400992066
10505,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000489,Colon,0,0.689613998
10506,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000470,Colon,0,0.38919583
10507,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000421,Colon,0,0.628388226
10508,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000252,Colon,0,0.437843382
10509,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000360,Colon,0,0.508631706
10510,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000926,Colon,0,0.477696627
10511,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000970,Colon,0,0.371201068
10512,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000403,Colon,0,0.576932669
10513,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000565,Colon,0,0.576177299
10514,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000943,Colon,1,0.606186152
10515,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000501,Colon,0,0.380052119
10516,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000350,Colon,0,0.547663331
10517,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000997,Colon,0,0.534233749
10518,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000950,Colon,0,0.667102695
10519,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000971,Colon,0,0.340639502
10520,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000957,Colon,0,0.333560139
10521,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000722,Colon,0,0.50949645
10522,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000009,Colon,0,0.46581915
10523,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000989,Colon,0,0.354506344
10524,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000985,Colon,0,0.341350675
10525,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000236,Colon,0,0.378177702
10526,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000552,Colon,0,0.505630612
10527,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000958,Colon,0,0.847014308
10528,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000991,Colon,0,0.383086115
10529,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000007,Colon,0,0.412197739
10530,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000249,Colon,0,0.599881649
10531,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000986,Colon,0,0.583536208
10532,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-000680,Colon,0,0.513683677
10533,Dabrafenib,Crizotinib,DB08912,DB08865,ACH-001345,Colon,0,0.312172383
10534,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000491,Colon,0,0.29411155
10535,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000196,Breast,0,0.571600139
10536,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000857,Breast,0,0.701093674
10537,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000998,Colon,0,0.361092597
10538,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000258,Breast,0,0.74163878
10539,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000535,Pancreas,0,0.261601746
10540,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000042,Pancreas,0,0.600896716
10541,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000019,Breast,0,0.516155243
10542,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000060,Pancreas,0,0.480343521
10543,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000352,Breast,0,0.418044239
10544,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000927,Breast,1,0.299061626
10545,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000243,Pancreas,0,0.234357983
10546,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000332,Pancreas,0,0.158782631
10547,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000643,Breast,0,0.608295858
10548,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000935,Colon,0,0.536832154
10549,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000155,Pancreas,0,0.577705085
10550,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000859,Breast,0,0.48163721
10551,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000117,Breast,0,0.491211236
10552,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000876,Breast,0,0.365211606
10553,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000963,Colon,0,0.542838156
10554,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000139,Pancreas,0,0.618537068
10555,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000381,Colon,0,0.630684555
10556,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000856,Breast,0,0.489329904
10557,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000147,Breast,0,0.587003529
10558,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000223,Breast,0,0.501084685
10559,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000955,Colon,0,0.504055619
10560,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000281,Pancreas,0,0.3845869
10561,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000554,Breast,0,0.315819412
10562,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000651,Colon,0,0.295657009
10563,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000270,Pancreas,0,0.504376113
10564,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000023,Pancreas,0,0.446363717
10565,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000849,Breast,0,0.583361566
10566,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000969,Colon,0,0.365874201
10567,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000621,Breast,0,0.662748516
10568,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000910,Breast,0,0.528471828
10569,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000999,Colon,0,0.246207431
10570,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000400,Colon,0,0.391272485
10571,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000668,Breast,0,0.401508421
10572,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000489,Colon,0,0.685244381
10573,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000470,Colon,0,0.371574581
10574,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000421,Colon,0,0.636582494
10575,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000934,Breast,0,0.304329783
10576,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000252,Colon,0,0.440029085
10577,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000360,Colon,0,0.49720341
10578,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000926,Colon,0,0.450885445
10579,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000970,Colon,0,0.308731794
10580,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000759,Breast,0,0.296306998
10581,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000403,Colon,0,0.489288419
10582,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000565,Colon,0,0.588113308
10583,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000943,Colon,0,0.613432288
10584,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000902,Breast,0,0.443386853
10585,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000501,Colon,0,0.34941262
10586,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000118,Pancreas,0,0.68295157
10587,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000350,Colon,0,0.552374065
10588,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000699,Breast,0,0.605527997
10589,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000997,Colon,0,0.529136896
10590,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000950,Colon,0,0.646226406
10591,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000599,Pancreas,0,0.423659116
10592,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000783,Breast,0,0.559763849
10593,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000374,Breast,0,0.454849124
10594,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000265,Pancreas,0,0.320408404
10595,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000624,Breast,0,0.698880553
10596,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000818,Breast,0,0.411063403
10597,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000971,Colon,0,0.350989312
10598,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000573,Breast,0,0.495044589
10599,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000711,Breast,0,0.354350954
10600,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000768,Breast,0,0.529506087
10601,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000277,Breast,0,0.285928607
10602,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000601,Pancreas,0,0.619537115
10603,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000111,Breast,0,0.414048433
10604,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000349,Breast,0,0.402914286
10605,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000957,Colon,0,0.329023391
10606,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000722,Colon,0,0.511651278
10607,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000235,Pancreas,0,0.528960168
10608,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000828,Breast,0,0.371490031
10609,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000009,Colon,0,0.507638574
10610,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000138,Pancreas,0,0.57451129
10611,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000108,Pancreas,0,0.72302264
10612,Linsitinib,Crizotinib,DB06075,DB08865,ACH-001819,Breast,0,0.500005007
10613,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000755,Breast,0,0.351044595
10614,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000288,Breast,0,0.550079763
10615,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000989,Colon,0,0.331192702
10616,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000985,Colon,0,0.310029477
10617,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000236,Colon,0,0.371434093
10618,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000552,Colon,0,0.505978644
10619,Linsitinib,Crizotinib,DB06075,DB08865,ACH-001820,Breast,0,0.372155666
10620,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000958,Colon,0,0.848872662
10621,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000652,Pancreas,0,0.525262713
10622,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000212,Breast,0,0.496510059
10623,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000276,Breast,0,0.733505487
10624,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000691,Breast,0,0.633770585
10625,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000991,Colon,0,0.360595733
10626,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000007,Colon,0,0.389260262
10627,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000249,Colon,0,0.62247771
10628,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000248,Breast,0,0.591912746
10629,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000114,Pancreas,0,0.238152415
10630,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000222,Pancreas,0,0.311945528
10631,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000986,Colon,0,0.574037015
10632,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000107,Pancreas,0,0.390246212
10633,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000536,Breast,0,0.698342204
10634,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000930,Breast,0,0.630131602
10635,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000354,Pancreas,0,0.372958064
10636,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000213,Pancreas,0,0.44821465
10637,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000680,Colon,0,0.510864854
10638,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000320,Pancreas,0,0.312135935
10639,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000568,Breast,0,0.378748983
10640,Linsitinib,Crizotinib,DB06075,DB08865,ACH-001345,Colon,0,0.311223388
10641,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000330,Breast,0,0.377674043
10642,Linsitinib,Crizotinib,DB06075,DB08865,ACH-000178,Pancreas,0,0.342752755
10643,Afatinib,Crizotinib,DB08916,DB08865,ACH-000491,Colon,0,0.337159842
10644,Afatinib,Crizotinib,DB08916,DB08865,ACH-000998,Colon,0,0.584433854
10645,Afatinib,Crizotinib,DB08916,DB08865,ACH-000935,Colon,0,0.680445135
10646,Afatinib,Crizotinib,DB08916,DB08865,ACH-000963,Colon,0,0.730868936
10647,Afatinib,Crizotinib,DB08916,DB08865,ACH-000381,Colon,0,0.83196497
10648,Afatinib,Crizotinib,DB08916,DB08865,ACH-000955,Colon,0,0.713860393
10649,Afatinib,Crizotinib,DB08916,DB08865,ACH-000651,Colon,0,0.474568099
10650,Afatinib,Crizotinib,DB08916,DB08865,ACH-000969,Colon,0,0.507312357
10651,Afatinib,Crizotinib,DB08916,DB08865,ACH-000999,Colon,0,0.357214689
10652,Afatinib,Crizotinib,DB08916,DB08865,ACH-000400,Colon,0,0.637335658
10653,Afatinib,Crizotinib,DB08916,DB08865,ACH-000489,Colon,0,0.861900628
10654,Afatinib,Crizotinib,DB08916,DB08865,ACH-000470,Colon,0,0.607926667
10655,Afatinib,Crizotinib,DB08916,DB08865,ACH-000421,Colon,0,0.794566751
10656,Afatinib,Crizotinib,DB08916,DB08865,ACH-000252,Colon,0,0.722513199
10657,Afatinib,Crizotinib,DB08916,DB08865,ACH-000360,Colon,0,0.754796445
10658,Afatinib,Crizotinib,DB08916,DB08865,ACH-000926,Colon,0,0.707211316
10659,Afatinib,Crizotinib,DB08916,DB08865,ACH-000970,Colon,0,0.510575175
10660,Afatinib,Crizotinib,DB08916,DB08865,ACH-000403,Colon,0,0.690986395
10661,Afatinib,Crizotinib,DB08916,DB08865,ACH-000565,Colon,0,0.737649143
10662,Afatinib,Crizotinib,DB08916,DB08865,ACH-000943,Colon,0,0.779316366
10663,Afatinib,Crizotinib,DB08916,DB08865,ACH-000501,Colon,0,0.659067571
10664,Afatinib,Crizotinib,DB08916,DB08865,ACH-000350,Colon,0,0.747804344
10665,Afatinib,Crizotinib,DB08916,DB08865,ACH-000997,Colon,0,0.591493309
10666,Afatinib,Crizotinib,DB08916,DB08865,ACH-000950,Colon,0,0.810090184
10667,Afatinib,Crizotinib,DB08916,DB08865,ACH-000971,Colon,0,0.451887727
10668,Afatinib,Crizotinib,DB08916,DB08865,ACH-000957,Colon,0,0.414292306
10669,Afatinib,Crizotinib,DB08916,DB08865,ACH-000722,Colon,0,0.721324742
10670,Afatinib,Crizotinib,DB08916,DB08865,ACH-000009,Colon,0,0.676699817
10671,Afatinib,Crizotinib,DB08916,DB08865,ACH-000989,Colon,0,0.477240324
10672,Afatinib,Crizotinib,DB08916,DB08865,ACH-000985,Colon,0,0.497127682
10673,Afatinib,Crizotinib,DB08916,DB08865,ACH-000236,Colon,0,0.611945868
10674,Afatinib,Crizotinib,DB08916,DB08865,ACH-000552,Colon,0,0.663002372
10675,Afatinib,Crizotinib,DB08916,DB08865,ACH-000958,Colon,0,0.905008614
10676,Afatinib,Crizotinib,DB08916,DB08865,ACH-000991,Colon,0,0.607848346
10677,Afatinib,Crizotinib,DB08916,DB08865,ACH-000007,Colon,0,0.695517957
10678,Afatinib,Crizotinib,DB08916,DB08865,ACH-000249,Colon,0,0.772738636
10679,Afatinib,Crizotinib,DB08916,DB08865,ACH-000986,Colon,0,0.794913054
10680,Afatinib,Crizotinib,DB08916,DB08865,ACH-000680,Colon,0,0.720235765
10681,Afatinib,Crizotinib,DB08916,DB08865,ACH-001345,Colon,0,0.37148577
10682,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000491,Colon,0,0.266725808
10683,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000196,Breast,0,0.435416728
10684,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000857,Breast,0,0.64115721
10685,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000998,Colon,0,0.335869968
10686,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000258,Breast,0,0.598486304
10687,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000535,Pancreas,0,0.282380372
10688,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000042,Pancreas,0,0.508224666
10689,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000019,Breast,0,0.412728906
10690,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000060,Pancreas,0,0.386329353
10691,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000352,Breast,0,0.298495859
10692,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000927,Breast,0,0.231346875
10693,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000243,Pancreas,0,0.174354419
10694,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000332,Pancreas,0,0.173158258
10695,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000643,Breast,0,0.509710789
10696,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000935,Colon,0,0.420056075
10697,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000155,Pancreas,0,0.444098473
10698,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000859,Breast,0,0.421787441
10699,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000117,Breast,0,0.388836592
10700,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000876,Breast,0,0.32637921
10701,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000963,Colon,0,0.40798822
10702,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000139,Pancreas,0,0.53619194
10703,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000381,Colon,0,0.492443651
10704,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000856,Breast,0,0.383042902
10705,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000147,Breast,0,0.471462458
10706,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000223,Breast,0,0.401159197
10707,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000955,Colon,0,0.41332671
10708,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000281,Pancreas,0,0.316978037
10709,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000554,Breast,0,0.284246445
10710,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000651,Colon,0,0.231151745
10711,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000270,Pancreas,0,0.394891977
10712,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000023,Pancreas,0,0.37462008
10713,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000849,Breast,0,0.502263844
10714,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000969,Colon,0,0.349714667
10715,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000621,Breast,0,0.500235379
10716,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000910,Breast,0,0.369967222
10717,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000999,Colon,0,0.230804503
10718,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000400,Colon,0,0.381029844
10719,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000668,Breast,0,0.351544023
10720,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000489,Colon,0,0.567077398
10721,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000470,Colon,0,0.337376505
10722,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000421,Colon,0,0.528465033
10723,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000934,Breast,0,0.248557121
10724,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000252,Colon,0,0.381897151
10725,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000360,Colon,0,0.393137962
10726,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000926,Colon,0,0.39322421
10727,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000970,Colon,0,0.293137312
10728,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000759,Breast,0,0.269006312
10729,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000403,Colon,0,0.42711252
10730,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000565,Colon,0,0.447303981
10731,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000943,Colon,0,0.485901475
10732,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000902,Breast,0,0.325109303
10733,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000501,Colon,0,0.342661411
10734,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000118,Pancreas,0,0.619399846
10735,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000350,Colon,0,0.43187809
10736,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000699,Breast,0,0.482981205
10737,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000997,Colon,0,0.381014287
10738,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000950,Colon,0,0.508459151
10739,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000599,Pancreas,0,0.356056541
10740,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000783,Breast,0,0.437599182
10741,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000374,Breast,0,0.380072683
10742,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000265,Pancreas,0,0.315738976
10743,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000624,Breast,0,0.567212582
10744,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000818,Breast,0,0.32349804
10745,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000971,Colon,0,0.274511397
10746,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000573,Breast,0,0.374893546
10747,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000711,Breast,0,0.309346557
10748,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000768,Breast,0,0.403674573
10749,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000277,Breast,0,0.261996508
10750,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000601,Pancreas,0,0.530760944
10751,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000111,Breast,0,0.353327602
10752,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000349,Breast,0,0.318661302
10753,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000957,Colon,0,0.3161892
10754,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000722,Colon,0,0.421153516
10755,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000235,Pancreas,0,0.452542871
10756,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000828,Breast,0,0.310524315
10757,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000009,Colon,0,0.397061795
10758,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000138,Pancreas,0,0.491458803
10759,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000108,Pancreas,0,0.672708392
10760,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-001819,Breast,0,0.367292285
10761,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000755,Breast,0,0.324205518
10762,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000288,Breast,0,0.388767749
10763,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000989,Colon,0,0.309122592
10764,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000985,Colon,0,0.305333465
10765,5-Fluorouracil,Crizotinib,DB00544,DB08865,ACH-000236,Colon,0,0.345297426
