,Drug1,Drug2,Drug1_ID,Drug2_ID,DepMap_ID,Tissue,Loewe score,Actuals,Proba
6616,Vandetanib,hydroxyurea,DB05294,DB01005,ACH-000861,lung,-3.08942485662391,0.0,0.318558782339096
6617,Vandetanib,hydroxyurea,DB05294,DB01005,ACH-000019,breast,4.74612408088085,1.0,0.2871317863464355
6618,Vandetanib,hydroxyurea,DB05294,DB01005,ACH-000706,lung,-48.5352441140538,0.0,0.3338274359703064
6619,Vorinostat,Quinacrine hydrochloride,DB02546,DB01103,ACH-000504,brain,1.55849321031344,1.0,0.2984058558940887
6620,Vorinostat,Quinacrine hydrochloride,DB02546,DB01103,ACH-000900,lung,-3.85482410978586,0.0,0.26102414727211
6621,Vorinostat,Quinacrine hydrochloride,DB02546,DB01103,ACH-000463,lung,-7.25252552499296,0.0,0.2944221198558807
6622,Vorinostat,Quinacrine hydrochloride,DB02546,DB01103,ACH-000811,ovary,1.20393840732018,1.0,0.2723129093647003
6623,Vorinostat,Quinacrine hydrochloride,DB02546,DB01103,ACH-000273,brain,5.86084333854285,1.0,0.2602742314338684
6624,Vorinostat,Quinacrine hydrochloride,DB02546,DB01103,ACH-000825,lung,-3.61792646225283,0.0,0.2809566557407379
6625,Vorinostat,Quinacrine hydrochloride,DB02546,DB01103,ACH-000552,large_intestine,-12.9846070643973,0.0,0.2809754908084869
6626,Vorinostat,Quinacrine hydrochloride,DB02546,DB01103,ACH-000768,breast,-1.80830973636958,0.0,0.2788069248199463
6627,Vorinostat,Quinacrine hydrochloride,DB02546,DB01103,ACH-000997,large_intestine,-3.0613612740881,0.0,0.2815596163272857
6628,Sunitinib,Quinacrine hydrochloride,DB01268,DB01103,ACH-000477,skin,1.18990529139766,1.0,0.2752746939659118
6629,Sunitinib,Quinacrine hydrochloride,DB01268,DB01103,ACH-000288,breast,-5.1628212939668,0.0,0.2845669686794281
6630,Sunitinib,Quinacrine hydrochloride,DB01268,DB01103,ACH-000971,large_intestine,-16.1992914120088,0.0,0.2523029744625091
6631,Sunitinib,Quinacrine hydrochloride,DB01268,DB01103,ACH-000615,skin,-2.56403520595317,0.0,0.285998672246933
6632,Sunitinib,Quinacrine hydrochloride,DB01268,DB01103,ACH-000001,ovary,-16.9787907542153,0.0,0.2277223169803619
6633,Sunitinib,Quinacrine hydrochloride,DB01268,DB01103,ACH-001151,ovary,-1.51689035496964,0.0,0.2606203854084015
6634,Sunitinib,Quinacrine hydrochloride,DB01268,DB01103,ACH-000343,lung,-6.06275782097366,0.0,0.2440937310457229
6635,Sunitinib,Quinacrine hydrochloride,DB01268,DB01103,ACH-000551,haematopoietic_and_lymphoid,-16.8439405145084,0.0,0.2769064009189605
6636,Sunitinib,Quinacrine hydrochloride,DB01268,DB01103,ACH-000579,skin,-5.11587531577698,0.0,0.3123323917388916
6637,Sunitinib,Quinacrine hydrochloride,DB01268,DB01103,ACH-000555,kidney,-1.40988945490341,0.0,0.2787685692310333
6638,Sunitinib,Quinacrine hydrochloride,DB01268,DB01103,ACH-000696,ovary,-10.9018366597977,0.0,0.2570979595184326
6639,Sunitinib,Quinacrine hydrochloride,DB01268,DB01103,ACH-000019,breast,-5.99657129630742,0.0,0.2527055740356445
6640,Sunitinib,Quinacrine hydrochloride,DB01268,DB01103,ACH-000706,lung,-7.72923634667923,0.0,0.3072839081287384
6641,Sunitinib,Quinacrine hydrochloride,DB01268,DB01103,ACH-000090,prostate,-9.34959290038173,0.0,0.2952104210853576
6642,5-Aminolevulinic acid hydrochloride,Quinacrine hydrochloride,DB00855,DB01103,ACH-000615,skin,-5.42030136380736,0.0,0.2729576826095581
6643,5-Aminolevulinic acid hydrochloride,Quinacrine hydrochloride,DB00855,DB01103,ACH-000649,kidney,-14.0607073838683,0.0,0.2703317403793335
6644,5-Aminolevulinic acid hydrochloride,Quinacrine hydrochloride,DB00855,DB01103,ACH-000343,lung,1.61950346632499,1.0,0.2265474051237106
6645,5-Aminolevulinic acid hydrochloride,Quinacrine hydrochloride,DB00855,DB01103,ACH-000861,lung,-4.90499075916979,0.0,0.2809736132621765
6646,5-Aminolevulinic acid hydrochloride,Quinacrine hydrochloride,DB00855,DB01103,ACH-000552,large_intestine,-38.9769475440594,0.0,0.2492688298225402
6647,5-Aminolevulinic acid hydrochloride,Quinacrine hydrochloride,DB00855,DB01103,ACH-000706,lung,-15.6733812180476,0.0,0.2826095521450043
6648,5-Aminolevulinic acid hydrochloride,Quinacrine hydrochloride,DB00855,DB01103,ACH-000090,prostate,-12.8670080679474,0.0,0.2759977877140045
6649,5-Aminolevulinic acid hydrochloride,Quinacrine hydrochloride,DB00855,DB01103,ACH-000428,kidney,-18.2264172185597,0.0,0.3127960562705993
6650,Romidepsin,Quinacrine hydrochloride,DB06176,DB01103,ACH-000463,lung,-30.729096081978,0.0,0.2081238776445388
6651,Romidepsin,Quinacrine hydrochloride,DB06176,DB01103,ACH-000811,ovary,-23.0369952519744,0.0,0.1908621788024902
6652,Romidepsin,Quinacrine hydrochloride,DB06176,DB01103,ACH-000376,brain,-21.7915907781835,0.0,0.2065316438674926
6653,Romidepsin,Quinacrine hydrochloride,DB06176,DB01103,ACH-000425,skin,-23.3826611975432,0.0,0.2464400976896286
6654,Romidepsin,Quinacrine hydrochloride,DB06176,DB01103,ACH-001151,ovary,-7.70454530115059,0.0,0.1912638247013092
6655,Romidepsin,Quinacrine hydrochloride,DB06176,DB01103,ACH-000861,lung,2.11724419240798,1.0,0.2379608899354934
6656,Romidepsin,Quinacrine hydrochloride,DB06176,DB01103,ACH-000617,ovary,-13.8855231030111,0.0,0.1626543998718261
6657,Romidepsin,Quinacrine hydrochloride,DB06176,DB01103,ACH-000147,breast,-3.97844685181564,0.0,0.2443292289972305
6658,Zoledronic acid,Quinacrine hydrochloride,DB00399,DB01103,ACH-000477,skin,-8.03165035309643,0.0,0.2951633930206299
6659,Zoledronic acid,Quinacrine hydrochloride,DB00399,DB01103,ACH-000966,ovary,0.525796816836013,1.0,0.3085522949695587
6660,Zoledronic acid,Quinacrine hydrochloride,DB00399,DB01103,ACH-000552,large_intestine,-2.19249807034151,0.0,0.2861002683639526
6661,Zoledronic acid,Quinacrine hydrochloride,DB00399,DB01103,ACH-000367,lung,-12.2648343847412,0.0,0.324344277381897
6662,Zoledronic acid,Quinacrine hydrochloride,DB00399,DB01103,ACH-000706,lung,-16.3037246673286,0.0,0.3088962435722351
6663,Zoledronic acid,Quinacrine hydrochloride,DB00399,DB01103,ACH-000730,skin,-5.29863024928658,0.0,0.2880985736846924
6664,Zoledronic acid,Quinacrine hydrochloride,DB00399,DB01103,ACH-000090,prostate,-10.0761414265447,0.0,0.3056475520133972
6665,Vinblastine sulfate,Quinacrine hydrochloride,DB00570,DB01103,ACH-000463,lung,-0.623105704430787,0.0,0.3112713098526001
6666,Vinblastine sulfate,Quinacrine hydrochloride,DB00570,DB01103,ACH-000376,brain,0.970095822610142,1.0,0.2873025834560394
6667,Vinblastine sulfate,Quinacrine hydrochloride,DB00570,DB01103,ACH-000651,large_intestine,5.55284217259077,1.0,0.2519969642162323
6668,Vinblastine sulfate,Quinacrine hydrochloride,DB00570,DB01103,ACH-000649,kidney,-0.746064332122194,0.0,0.3015854954719543
6669,Vinblastine sulfate,Quinacrine hydrochloride,DB00570,DB01103,ACH-000825,lung,-0.942191274445285,0.0,0.2994974851608276
6670,Vinblastine sulfate,Quinacrine hydrochloride,DB00570,DB01103,ACH-000367,lung,-2.15040793862198,0.0,0.3401169180870056
6671,Vinblastine sulfate,Quinacrine hydrochloride,DB00570,DB01103,ACH-000706,lung,-2.10692692033811,0.0,0.3136163353919983
6672,Vinblastine sulfate,Quinacrine hydrochloride,DB00570,DB01103,ACH-000997,large_intestine,8.49443290938316,1.0,0.3165775537490845
6673,Vinblastine sulfate,Quinacrine hydrochloride,DB00570,DB01103,ACH-000969,large_intestine,-3.95487945984022,0.0,0.2785911858081817
6674,Dasatinib,Quinacrine hydrochloride,DB01254,DB01103,ACH-001190,skin,5.94080245516688,1.0,0.3603965640068054
6675,Dasatinib,Quinacrine hydrochloride,DB01254,DB01103,ACH-000288,breast,0.116378902737064,1.0,0.3732872307300567
6676,Dasatinib,Quinacrine hydrochloride,DB01254,DB01103,ACH-000825,lung,-3.15969631532218,0.0,0.3582515716552734
6677,Dasatinib,Quinacrine hydrochloride,DB01254,DB01103,ACH-000090,prostate,-1.50899307835109,0.0,0.3756081461906433
6678,NSC733504,Quinacrine hydrochloride,DB01590,DB01103,ACH-001190,skin,-1.01123634457266,0.0,0.3330792784690857
6679,NSC733504,Quinacrine hydrochloride,DB01590,DB01103,ACH-000376,brain,-8.61030863182019,0.0,0.3430458009243011
6680,NSC733504,Quinacrine hydrochloride,DB01590,DB01103,ACH-000971,large_intestine,3.33940323473009,1.0,0.3358460068702698
6681,NSC733504,Quinacrine hydrochloride,DB01590,DB01103,ACH-000651,large_intestine,-1.05290098547291,0.0,0.3171902000904083
6682,NSC733504,Quinacrine hydrochloride,DB01590,DB01103,ACH-000343,lung,-11.3900501700465,0.0,0.339902400970459
6683,NSC733504,Quinacrine hydrochloride,DB01590,DB01103,ACH-000551,haematopoietic_and_lymphoid,-1.26840916536366,0.0,0.3479259610176086
6684,NSC733504,Quinacrine hydrochloride,DB01590,DB01103,ACH-000579,skin,1.40641323213266,1.0,0.4060355424880981
6685,NSC733504,Quinacrine hydrochloride,DB01590,DB01103,ACH-000817,haematopoietic_and_lymphoid,-11.3369686310687,0.0,0.3180079162120819
6686,NSC733504,Quinacrine hydrochloride,DB01590,DB01103,ACH-000706,lung,-1.73113288828778,0.0,0.378631979227066
6687,lomustine,Quinacrine hydrochloride,DB01206,DB01103,ACH-000504,brain,-19.9636061644714,0.0,0.3165197968482971
6688,lomustine,Quinacrine hydrochloride,DB01206,DB01103,ACH-000651,large_intestine,7.84063160967655,1.0,0.2528748214244842
6689,lomustine,Quinacrine hydrochloride,DB01206,DB01103,ACH-000001,ovary,-42.597799271866,0.0,0.2544575035572052
6690,lomustine,Quinacrine hydrochloride,DB01206,DB01103,ACH-000966,ovary,10.2515613323035,1.0,0.3421221971511841
6691,lomustine,Quinacrine hydrochloride,DB01206,DB01103,ACH-000825,lung,0.439374950473294,1.0,0.298875629901886
6692,lomustine,Quinacrine hydrochloride,DB01206,DB01103,ACH-000551,haematopoietic_and_lymphoid,7.17445310568416,1.0,0.2855069935321808
6693,lomustine,Quinacrine hydrochloride,DB01206,DB01103,ACH-000148,breast,-0.546688896872624,0.0,0.3068943619728088
6694,lomustine,Quinacrine hydrochloride,DB01206,DB01103,ACH-000428,kidney,7.55200509939334,1.0,0.430735319852829
6695,Nilotinib,Quinacrine hydrochloride,DB04868,DB01103,ACH-000504,brain,0.214038846025991,1.0,0.2760861814022064
6696,Nilotinib,Quinacrine hydrochloride,DB04868,DB01103,ACH-000971,large_intestine,-17.8290131852275,0.0,0.2489976733922958
6697,Nilotinib,Quinacrine hydrochloride,DB04868,DB01103,ACH-000966,ovary,1.94263846565192,1.0,0.2744914591312408
6698,Nilotinib,Quinacrine hydrochloride,DB04868,DB01103,ACH-000552,large_intestine,-4.85686027647567,0.0,0.2709270417690277
6699,Nilotinib,Quinacrine hydrochloride,DB04868,DB01103,ACH-000367,lung,-8.08705662918562,0.0,0.2830600440502167
6700,Nilotinib,Quinacrine hydrochloride,DB04868,DB01103,ACH-000555,kidney,-5.84187319357572,0.0,0.2677319645881653
6701,Nilotinib,Quinacrine hydrochloride,DB04868,DB01103,ACH-000232,brain,-10.0744039492844,0.0,0.2574023604393005
6702,Nilotinib,Quinacrine hydrochloride,DB04868,DB01103,ACH-000997,large_intestine,-19.3170556839859,0.0,0.2528795301914215
6703,Nilotinib,Quinacrine hydrochloride,DB04868,DB01103,ACH-000090,prostate,-13.7159915559223,0.0,0.2827594876289367
6704,Tamoxifen citrate,Quinacrine hydrochloride,DB00675,DB01103,ACH-000900,lung,-13.8717722336465,0.0,0.283397227525711
6705,Tamoxifen citrate,Quinacrine hydrochloride,DB00675,DB01103,ACH-000425,skin,-0.203523229156914,0.0,0.3572546541690826
6706,Tamoxifen citrate,Quinacrine hydrochloride,DB00675,DB01103,ACH-000681,lung,-0.197378647187219,0.0,0.3022567331790924
6707,Tamoxifen citrate,Quinacrine hydrochloride,DB00675,DB01103,ACH-000825,lung,-15.8649178818689,0.0,0.3146186769008636
6708,Tamoxifen citrate,Quinacrine hydrochloride,DB00675,DB01103,ACH-000579,skin,-4.0653108588674,0.0,0.4060354232788086
6709,Tamoxifen citrate,Quinacrine hydrochloride,DB00675,DB01103,ACH-000817,haematopoietic_and_lymphoid,-2.79623528035513,0.0,0.2829857170581817
6710,Tamoxifen citrate,Quinacrine hydrochloride,DB00675,DB01103,ACH-000555,kidney,-6.69291126386385,0.0,0.3455485999584198
6711,Tamoxifen citrate,Quinacrine hydrochloride,DB00675,DB01103,ACH-000147,breast,0.295912502709568,1.0,0.3909620642662048
6712,Tamoxifen citrate,Quinacrine hydrochloride,DB00675,DB01103,ACH-000730,skin,-0.563896947580168,0.0,0.3000048100948334
6713,Tamoxifen citrate,Quinacrine hydrochloride,DB00675,DB01103,ACH-000997,large_intestine,-2.78029957925269,0.0,0.3521336317062378
6714,Tamoxifen citrate,Quinacrine hydrochloride,DB00675,DB01103,ACH-000090,prostate,-0.824841649747156,0.0,0.3324294090270996
6715,actinomycin D,Quinacrine hydrochloride,DB00970,DB01103,ACH-000288,breast,-12.4127970682079,0.0,0.3732872307300567
6716,actinomycin D,Quinacrine hydrochloride,DB00970,DB01103,ACH-000425,skin,-10.8334412194684,0.0,0.3896541893482208
6717,actinomycin D,Quinacrine hydrochloride,DB00970,DB01103,ACH-001151,ovary,-10.967135602834,0.0,0.3497774600982666
6718,raloxifene,Quinacrine hydrochloride,DB00481,DB01103,ACH-000463,lung,-10.0438820804334,0.0,0.3068313300609588
6719,raloxifene,Quinacrine hydrochloride,DB00481,DB01103,ACH-000376,brain,-2.96160511447021,0.0,0.2859790623188019
6720,raloxifene,Quinacrine hydrochloride,DB00481,DB01103,ACH-000655,brain,-6.13786742854094,0.0,0.2804322838783264
6721,raloxifene,Quinacrine hydrochloride,DB00481,DB01103,ACH-000046,kidney,-6.8962270067234,0.0,0.2870388925075531
6722,raloxifene,Quinacrine hydrochloride,DB00481,DB01103,ACH-000649,kidney,-10.2032852702497,0.0,0.3040109276771545
6723,raloxifene,Quinacrine hydrochloride,DB00481,DB01103,ACH-001151,ovary,-1.70324063966223,0.0,0.2895668745040893
6724,raloxifene,Quinacrine hydrochloride,DB00481,DB01103,ACH-000696,ovary,-10.1946406272278,0.0,0.292089432477951
6725,raloxifene,Quinacrine hydrochloride,DB00481,DB01103,ACH-000433,kidney,-9.77667656983473,0.0,0.2912310361862182
6726,Fulvestrant,Quinacrine hydrochloride,DB00947,DB01103,ACH-001190,skin,-11.7581544385376,0.0,0.3060924708843231
6727,Fulvestrant,Quinacrine hydrochloride,DB00947,DB01103,ACH-000655,brain,-10.9166453057424,0.0,0.288432776927948
6728,Fulvestrant,Quinacrine hydrochloride,DB00947,DB01103,ACH-001151,ovary,-13.3599114766744,0.0,0.2976239323616028
6729,Fulvestrant,Quinacrine hydrochloride,DB00947,DB01103,ACH-000343,lung,-4.18906241486181,0.0,0.2831353843212127
6730,Fulvestrant,Quinacrine hydrochloride,DB00947,DB01103,ACH-000552,large_intestine,-26.4245825745929,0.0,0.3042329251766205
6731,Fulvestrant,Quinacrine hydrochloride,DB00947,DB01103,ACH-000232,brain,-14.7007634261072,0.0,0.291640967130661
6732,Fulvestrant,Quinacrine hydrochloride,DB00947,DB01103,ACH-000768,breast,-16.9454187742543,0.0,0.3031272292137146
6733,Fulvestrant,Quinacrine hydrochloride,DB00947,DB01103,ACH-000696,ovary,-22.6175584137994,0.0,0.2929906249046325
6734,Fulvestrant,Quinacrine hydrochloride,DB00947,DB01103,ACH-000706,lung,-11.4591872647694,0.0,0.3616143763065338
6735,hydroxyurea,Quinacrine hydrochloride,DB01005,DB01103,ACH-000811,ovary,-5.7066247383728,0.0,0.2491214275360107
6736,hydroxyurea,Quinacrine hydrochloride,DB01005,DB01103,ACH-000971,large_intestine,-17.1714744501186,0.0,0.2420612722635269
6737,hydroxyurea,Quinacrine hydrochloride,DB01005,DB01103,ACH-000655,brain,-4.511110153411,0.0,0.2490893751382827
6738,hydroxyurea,Quinacrine hydrochloride,DB01005,DB01103,ACH-000615,skin,-1.88544416979056,0.0,0.2824757695198059
6739,hydroxyurea,Quinacrine hydrochloride,DB01005,DB01103,ACH-000046,kidney,-0.568787805269091,0.0,0.2455752789974212
6740,hydroxyurea,Quinacrine hydrochloride,DB01005,DB01103,ACH-000001,ovary,-5.12679459599855,0.0,0.2205773591995239
6741,hydroxyurea,Quinacrine hydrochloride,DB01005,DB01103,ACH-000825,lung,-25.1913543186164,0.0,0.2592997550964355
6742,hydroxyurea,Quinacrine hydrochloride,DB01005,DB01103,ACH-000551,haematopoietic_and_lymphoid,-49.1120906845818,0.0,0.2683701515197754
6743,hydroxyurea,Quinacrine hydrochloride,DB01005,DB01103,ACH-000147,breast,-0.250003838821461,0.0,0.3163373172283172
6744,hydroxyurea,Quinacrine hydrochloride,DB01005,DB01103,ACH-000849,breast,-10.879365091378,0.0,0.2509702742099762
6745,hydroxyurea,Quinacrine hydrochloride,DB01005,DB01103,ACH-000428,kidney,-4.7052054437707,0.0,0.332739919424057
6746,teniposide,Quinacrine hydrochloride,DB00444,DB01103,ACH-000900,lung,-2.34003292045977,0.0,0.2629457712173462
6747,teniposide,Quinacrine hydrochloride,DB00444,DB01103,ACH-000615,skin,-0.220791153973777,0.0,0.3083041310310364
6748,teniposide,Quinacrine hydrochloride,DB00444,DB01103,ACH-000001,ovary,-13.6627453109365,0.0,0.2478148192167282
6749,teniposide,Quinacrine hydrochloride,DB00444,DB01103,ACH-000649,kidney,0.95365836529327,1.0,0.2941652536392212
6750,teniposide,Quinacrine hydrochloride,DB00444,DB01103,ACH-001151,ovary,8.68717544169812,1.0,0.2845528721809387
6751,teniposide,Quinacrine hydrochloride,DB00444,DB01103,ACH-000861,lung,-8.94244297060751,0.0,0.2950187027454376
6752,teniposide,Quinacrine hydrochloride,DB00444,DB01103,ACH-000552,large_intestine,-0.228378968434599,0.0,0.2770412862300873
6753,teniposide,Quinacrine hydrochloride,DB00444,DB01103,ACH-000750,skin,-3.59991036359122,0.0,0.2943516969680786
6754,teniposide,Quinacrine hydrochloride,DB00444,DB01103,ACH-000617,ovary,9.51223530618645,1.0,0.2722421586513519
6755,teniposide,Quinacrine hydrochloride,DB00444,DB01103,ACH-000696,ovary,-0.516622190439572,0.0,0.2934916615486145
6756,teniposide,Quinacrine hydrochloride,DB00444,DB01103,ACH-000019,breast,-2.70036367734156,0.0,0.2847123742103576
6757,teniposide,Quinacrine hydrochloride,DB00444,DB01103,ACH-000706,lung,-4.95689895260646,0.0,0.3019162714481354
6758,teniposide,Quinacrine hydrochloride,DB00444,DB01103,ACH-000969,large_intestine,-9.71333067000635,0.0,0.2750826776027679
6759,paclitaxel,Quinacrine hydrochloride,DB01229,DB01103,ACH-000504,brain,-11.3515494097455,0.0,0.2811249494552612
6760,paclitaxel,Quinacrine hydrochloride,DB01229,DB01103,ACH-000477,skin,-9.69324340507319,0.0,0.2807432115077972
6761,paclitaxel,Quinacrine hydrochloride,DB01229,DB01103,ACH-000615,skin,-6.58744135417176,0.0,0.2903960943222046
6762,paclitaxel,Quinacrine hydrochloride,DB01229,DB01103,ACH-000046,kidney,-7.15138927883791,0.0,0.2579966485500335
6763,paclitaxel,Quinacrine hydrochloride,DB01229,DB01103,ACH-000273,brain,-16.4624274974681,0.0,0.2472213506698608
6764,paclitaxel,Quinacrine hydrochloride,DB01229,DB01103,ACH-000555,kidney,-2.64077211167204,0.0,0.2841412425041199
6765,paclitaxel,Quinacrine hydrochloride,DB01229,DB01103,ACH-000232,brain,-22.1871042461626,0.0,0.252124935388565
6766,paclitaxel,Quinacrine hydrochloride,DB01229,DB01103,ACH-000768,breast,1.50352486171521,1.0,0.263996809720993
6767,paclitaxel,Quinacrine hydrochloride,DB01229,DB01103,ACH-000849,breast,-11.9870662811217,0.0,0.2651185393333435
6768,paclitaxel,Quinacrine hydrochloride,DB01229,DB01103,ACH-000433,kidney,-6.51957301188287,0.0,0.2665039300918579
6769,paclitaxel,Quinacrine hydrochloride,DB01229,DB01103,ACH-000706,lung,-0.320884436534977,0.0,0.2830861210823059
6770,paclitaxel,Quinacrine hydrochloride,DB01229,DB01103,ACH-000428,kidney,0.352392230413205,1.0,0.3565555810928345
6771,celecoxib,Quinacrine hydrochloride,DB00482,DB01103,ACH-000463,lung,-15.6776389060599,0.0,0.266214370727539
6772,celecoxib,Quinacrine hydrochloride,DB00482,DB01103,ACH-001190,skin,-7.323386996234,0.0,0.2803086340427398
6773,celecoxib,Quinacrine hydrochloride,DB00482,DB01103,ACH-000425,skin,-1.00331720071512,0.0,0.3046627044677734
6774,celecoxib,Quinacrine hydrochloride,DB00482,DB01103,ACH-000615,skin,-12.9370185417472,0.0,0.2743530869483948
6775,celecoxib,Quinacrine hydrochloride,DB00482,DB01103,ACH-000273,brain,-23.724197427869,0.0,0.2324250787496566
6776,celecoxib,Quinacrine hydrochloride,DB00482,DB01103,ACH-000001,ovary,-1.20602402891114,0.0,0.2161543071269989
6777,celecoxib,Quinacrine hydrochloride,DB00482,DB01103,ACH-001151,ovary,0.971115672622838,1.0,0.2455220073461532
6778,celecoxib,Quinacrine hydrochloride,DB00482,DB01103,ACH-000861,lung,-13.2775381811448,0.0,0.282090276479721
6779,celecoxib,Quinacrine hydrochloride,DB00482,DB01103,ACH-000147,breast,8.76966925502429,1.0,0.306385189294815
6780,celecoxib,Quinacrine hydrochloride,DB00482,DB01103,ACH-000696,ovary,-15.6879451306134,0.0,0.2457127869129181
6781,celecoxib,Quinacrine hydrochloride,DB00482,DB01103,ACH-000849,breast,-16.0404749843335,0.0,0.2455194145441055
6782,158798-73-3,Quinacrine hydrochloride,DB01101,DB01103,ACH-000900,lung,-21.7526191270579,0.0,0.2117864787578582
6783,158798-73-3,Quinacrine hydrochloride,DB01101,DB01103,ACH-000477,skin,1.57667966892817,1.0,0.2245426028966903
6784,158798-73-3,Quinacrine hydrochloride,DB01101,DB01103,ACH-000655,brain,-13.8400339911964,0.0,0.2046674489974975
6785,158798-73-3,Quinacrine hydrochloride,DB01101,DB01103,ACH-000681,lung,-21.5911917854583,0.0,0.1969753503799438
6786,158798-73-3,Quinacrine hydrochloride,DB01101,DB01103,ACH-000343,lung,-9.10050680293294,0.0,0.1922077089548111
6787,158798-73-3,Quinacrine hydrochloride,DB01101,DB01103,ACH-000552,large_intestine,0.843209167229877,1.0,0.2162638902664184
6788,158798-73-3,Quinacrine hydrochloride,DB01101,DB01103,ACH-000617,ovary,-10.7299905980175,0.0,0.1783302873373031
6789,158798-73-3,Quinacrine hydrochloride,DB01101,DB01103,ACH-000849,breast,-21.2740373643893,0.0,0.2056119590997696
6790,158798-73-3,Quinacrine hydrochloride,DB01101,DB01103,ACH-000019,breast,-8.15885236839076,0.0,0.19748355448246
6791,158798-73-3,Quinacrine hydrochloride,DB01101,DB01103,ACH-000706,lung,-33.5742056253389,0.0,0.2587546408176422
6792,CHEMBL17639,Quinacrine hydrochloride,DB00242,DB01103,ACH-000463,lung,3.38330043828318,1.0,0.2325550317764282
6793,CHEMBL17639,Quinacrine hydrochloride,DB00242,DB01103,ACH-000376,brain,2.89926563527311,1.0,0.2233054339885711
6794,CHEMBL17639,Quinacrine hydrochloride,DB00242,DB01103,ACH-000615,skin,-4.71853176916092,0.0,0.2434124052524566
6795,CHEMBL17639,Quinacrine hydrochloride,DB00242,DB01103,ACH-000706,lung,-9.51748352517504,0.0,0.2583504319190979
6796,CHEMBL17639,Quinacrine hydrochloride,DB00242,DB01103,ACH-000969,large_intestine,-7.79258667242533,0.0,0.2024003118276596
