"","Drug2","Drug1","Drug2_ID","Drug1_ID","DepMap_ID","Tissue","Loewe.score","Actuals","Proba"
"9164","Decitabine","vincristine","DB01262","DB00541","ACH-000968","skin",-9.3442781954585,0,0.44242662191391
"9165","Decitabine","vincristine","DB01262","DB00541","ACH-000219","skin",-24.4222610211376,0,0.448474109172821
"9166","Decitabine","vincristine","DB01262","DB00541","ACH-000614","skin",4.25351927685679,1,0.431109547615051
"9167","Decitabine","vincristine","DB01262","DB00541","ACH-000401","skin",6.22894306546726,1,0.286895215511322
"9168","docetaxel","Vincristine sulfate","DB01248","DB00541","ACH-000463","lung",-3.58324132652365,0,0.290196418762207
"9169","docetaxel","Vincristine sulfate","DB01248","DB00541","ACH-000651","large_intestine",-13.898202506224,0,0.214078903198242
"9170","docetaxel","Vincristine sulfate","DB01248","DB00541","ACH-000046","kidney",1.97629104703521,1,0.27197402715683
"9171","docetaxel","Vincristine sulfate","DB01248","DB00541","ACH-000681","lung",1.22017762970155,1,0.245416879653931
"9172","docetaxel","Vincristine sulfate","DB01248","DB00541","ACH-000433","kidney",-8.84850849618139,0,0.272024363279343
"9173","docetaxel","Vincristine sulfate","DB01248","DB00541","ACH-000730","skin",-18.8420045913594,0,0.296596646308899
"9174","Dovitinib","vincristine","DB05928","DB00541","ACH-000348","skin",11.8499413340233,1,0.527117311954498
"9175","Dovitinib","vincristine","DB05928","DB00541","ACH-000219","skin",-2.16598462188347,0,0.56300288438797
"9176","Dovitinib","vincristine","DB05928","DB00541","ACH-000579","skin",13.3921825619366,1,0.758627593517303
"9177","Fingolimod","vincristine","DB08868","DB00541","ACH-000008","skin",-11.6565020783641,0,0.226399332284927
"9178","Fingolimod","vincristine","DB08868","DB00541","ACH-000219","skin",16.8743523521541,1,0.353289812803268
"9179","Fingolimod","vincristine","DB08868","DB00541","ACH-000450","skin",3.08155064796877,1,0.270747691392899
"9180","Fingolimod","vincristine","DB08868","DB00541","ACH-000987","skin",0.639836085492365,1,0.230399370193481
"9181","Lenalidomide","vincristine","DB00480","DB00541","ACH-000348","skin",6.74606500517194,1,0.33730486035347
"9182","Lenalidomide","vincristine","DB00480","DB00541","ACH-000425","skin",27.6126901277044,1,0.266530811786652
"9183","Lenalidomide","vincristine","DB00480","DB00541","ACH-000614","skin",-11.6243829577104,0,0.330236822366714
"9184","Lenalidomide","vincristine","DB00480","DB00541","ACH-000572","skin",-10.5344087460684,0,0.368893533945084
"9185","Lestaurtinib","vincristine","DB06469","DB00541","ACH-000425","skin",6.72580875164364,1,0.309185117483139
"9186","Lestaurtinib","vincristine","DB06469","DB00541","ACH-000915","skin",-4.71135020687137,0,0.279181778430939
"9187","Lestaurtinib","vincristine","DB06469","DB00541","ACH-000572","skin",-9.20135322628676,0,0.414536744356155
"9188","Lestaurtinib","vincristine","DB06469","DB00541","ACH-000730","skin",4.53502081879934,1,0.266515970230102
"9189","Lestaurtinib","vincristine","DB06469","DB00541","ACH-000401","skin",5.28491295485431,1,0.24761638045311
"9190","Nutlin-3","vincristine","DB04144","DB00541","ACH-000008","skin",15.6557919912068,1,0.366757482290268
"9191","Nutlin-3","vincristine","DB04144","DB00541","ACH-001190","skin",-3.57388564929978,0,0.350340455770492
"9192","Nutlin-3","vincristine","DB04144","DB00541","ACH-000615","skin",19.1088015315322,1,0.323130756616592
"9193","Nutlin-3","vincristine","DB04144","DB00541","ACH-000750","skin",15.6723911473383,1,0.273084700107574
"9194","Nutlin-3","vincristine","DB04144","DB00541","ACH-000450","skin",3.87443147400026,1,0.376721143722534
"9195","Nutlin-3","vincristine","DB04144","DB00541","ACH-000987","skin",10.5716981321593,1,0.433900833129883
"9196","Linsitinib","vincristine","DB06075","DB00541","ACH-000425","skin",9.83196018126936,1,0.521332979202271
"9197","Linsitinib","vincristine","DB06075","DB00541","ACH-000915","skin",-7.97378720093649,0,0.425933063030243
"9198","Linsitinib","vincristine","DB06075","DB00541","ACH-000401","skin",18.1352288516293,1,0.353432148694992
"9199","PLX-4720","vincristine","DB06999","DB00541","ACH-000450","skin",-3.9314204730022,0,0.347079336643219
"9200","Tanespimycin","vincristine","DB12442","DB00541","ACH-000008","skin",25.5455989793875,1,0.356857717037201
"9201","Tanespimycin","vincristine","DB12442","DB00541","ACH-000788","skin",25.2867530924089,1,0.414405941963196
"9202","Tanespimycin","vincristine","DB12442","DB00541","ACH-000615","skin",7.89297435594914,1,0.331610083580017
"9203","Tanespimycin","vincristine","DB12442","DB00541","ACH-000579","skin",8.95406954155979,1,0.357058793306351
"9204","Tanespimycin","vincristine","DB12442","DB00541","ACH-000750","skin",-13.4123281557514,0,0.305002182722092
"9205","Tanespimycin","vincristine","DB12442","DB00541","ACH-000915","skin",6.48352094245817,1,0.337803274393082
"9206","Tideglusib","vincristine","DB12129","DB00541","ACH-000219","skin",-11.9459744652056,0,0.508501887321472
"9207","Tideglusib","vincristine","DB12129","DB00541","ACH-000579","skin",1.93672724236517,1,0.645378232002258
"9208","Tideglusib","vincristine","DB12129","DB00541","ACH-000572","skin",2.54574495058907,1,0.535128951072693
"9209","Tideglusib","vincristine","DB12129","DB00541","ACH-000401","skin",0.679808901373844,1,0.32889387011528
"9210","Tideglusib","vincristine","DB12129","DB00541","ACH-000987","skin",7.62400763982697,1,0.544307768344879
"9211","Vatalanib","vincristine","DB04879","DB00541","ACH-000348","skin",38.5768383419059,1,0.476777911186218
"9212","Vatalanib","vincristine","DB04879","DB00541","ACH-000614","skin",8.57664213720759,1,0.461783617734909
"9213","Vatalanib","vincristine","DB04879","DB00541","ACH-000750","skin",19.7896317419762,1,0.33350270986557
"9214","Vatalanib","vincristine","DB04879","DB00541","ACH-000730","skin",25.6572294595671,1,0.380281895399094
"9215","Vismodegib","vincristine","DB08828","DB00541","ACH-000008","skin",12.2807378090545,1,0.427166044712067
"9216","Vismodegib","vincristine","DB08828","DB00541","ACH-000348","skin",12.8280571457004,1,0.419001966714859
"9217","Vismodegib","vincristine","DB08828","DB00541","ACH-000219","skin",-8.26466365172885,0,0.452544152736664
"9218","Vismodegib","vincristine","DB08828","DB00541","ACH-000644","skin",15.4557344709326,1,0.371690422296524
"9219","VX-702","vincristine","DB05470","DB00541","ACH-001190","skin",-27.134317870043,0,0.256929397583008
"9220","VX-702","vincristine","DB05470","DB00541","ACH-000968","skin",-13.7304951549064,0,0.3215491771698
"9221","VX-702","vincristine","DB05470","DB00541","ACH-000615","skin",8.09994454069848,1,0.294586777687073
"9222","VX-702","vincristine","DB05470","DB00541","ACH-000572","skin",8.62321089042138,1,0.414669662714005
"9223","VX-702","vincristine","DB05470","DB00541","ACH-000730","skin",15.2407064519527,1,0.253250598907471
"9224","VX-702","vincristine","DB05470","DB00541","ACH-000987","skin",1.57225746962161,1,0.31522062420845
"9225","Fludarabine","vincristine","DB01073","DB00541","ACH-000008","skin",8.08110772906599,1,0.181912109255791
"9226","Fludarabine","vincristine","DB01073","DB00541","ACH-000788","skin",36.0647296645742,1,0.34857377409935
"9227","Fludarabine","vincristine","DB01073","DB00541","ACH-000614","skin",-0.0614137034430691,0,0.331565856933594
"9228","Antibiotic AD 32","Vincristine sulfate","DB00385","DB00541","ACH-000504","brain",-3.3640270566357,0,0.496666878461838
"9229","Antibiotic AD 32","Vincristine sulfate","DB00385","DB00541","ACH-000900","lung",-4.284921476374,0,0.401537597179413
"9230","Antibiotic AD 32","Vincristine sulfate","DB00385","DB00541","ACH-000811","ovary",-1.33138976929464,0,0.44598525762558
"9231","Antibiotic AD 32","Vincristine sulfate","DB00385","DB00541","ACH-000477","skin",-10.8539549681637,0,0.499849855899811
"9232","Antibiotic AD 32","Vincristine sulfate","DB00385","DB00541","ACH-000288","breast",-13.9038977637719,0,0.545726656913757
"9233","Antibiotic AD 32","Vincristine sulfate","DB00385","DB00541","ACH-000273","brain",-18.4580307260841,0,0.445880889892578
"9234","Antibiotic AD 32","Vincristine sulfate","DB00385","DB00541","ACH-000649","kidney",4.65696306978144,1,0.457477927207947
"9235","Antibiotic AD 32","Vincristine sulfate","DB00385","DB00541","ACH-001151","ovary",1.58774211939466,1,0.382432579994202
"9236","Antibiotic AD 32","Vincristine sulfate","DB00385","DB00541","ACH-000966","ovary",-8.26174405836897,0,0.475597083568573
"9237","Antibiotic AD 32","Vincristine sulfate","DB00385","DB00541","ACH-000825","lung",-5.97349707391656,0,0.444206327199936
"9238","Antibiotic AD 32","Vincristine sulfate","DB00385","DB00541","ACH-000552","large_intestine",-30.2668213546849,0,0.381770968437195
"9239","Antibiotic AD 32","Vincristine sulfate","DB00385","DB00541","ACH-000579","skin",-0.909928678283344,0,0.466277062892914
"9240","Antibiotic AD 32","Vincristine sulfate","DB00385","DB00541","ACH-000617","ovary",-2.27100623780275,0,0.431375831365585
"9241","Antibiotic AD 32","Vincristine sulfate","DB00385","DB00541","ACH-000019","breast",-4.25452015700368,0,0.382267534732819
"9242","Antibiotic AD 32","Vincristine sulfate","DB00385","DB00541","ACH-000706","lung",2.84250078867759,1,0.374040305614471
"9243","CHEMBL277800","Vincristine sulfate","DB00631","DB00541","ACH-000477","skin",-16.5284666890713,0,0.243813291192055
"9244","CHEMBL277800","Vincristine sulfate","DB00631","DB00541","ACH-000655","brain",-3.72849619663481,0,0.184338271617889
"9245","CHEMBL277800","Vincristine sulfate","DB00631","DB00541","ACH-000966","ovary",-0.674369609311856,0,0.240643441677094
"9246","CHEMBL277800","Vincristine sulfate","DB00631","DB00541","ACH-000825","lung",-5.84216956820857,0,0.150557473301888
"9247","CHEMBL277800","Vincristine sulfate","DB00631","DB00541","ACH-000551","haematopoietic_and_lymphoid",-7.89709321873207,0,0.196075618267059
"9248","CHEMBL277800","Vincristine sulfate","DB00631","DB00541","ACH-000768","breast",-7.6225590508991,0,0.20321162045002
"9249","CHEMBL277800","Vincristine sulfate","DB00631","DB00541","ACH-000433","kidney",-17.7095449477925,0,0.190032809972763
"9250","CHEMBL277800","Vincristine sulfate","DB00631","DB00541","ACH-000730","skin",-5.59773037520202,0,0.212894350290298
"9251","CHEMBL277800","Vincristine sulfate","DB00631","DB00541","ACH-000428","kidney",-1.53425033810156,0,0.234681278467178
"9252","Imatinib","Vincristine sulfate","DB00619","DB00541","ACH-000504","brain",-14.1190145594629,0,0.234848544001579
"9253","Imatinib","Vincristine sulfate","DB00619","DB00541","ACH-000681","lung",-5.2471431536344,0,0.257437646389008
"9254","Imatinib","Vincristine sulfate","DB00619","DB00541","ACH-000343","lung",-7.74046564751375,0,0.214081391692162
"9255","Imatinib","Vincristine sulfate","DB00619","DB00541","ACH-000367","lung",-23.091910487526,0,0.247368380427361
"9256","Imatinib","Vincristine sulfate","DB00619","DB00541","ACH-000696","ovary",0.369341292670307,1,0.214894637465477
"9257","Imatinib","Vincristine sulfate","DB00619","DB00541","ACH-000706","lung",-1.54271772602157,0,0.269391685724258
"9258","Imatinib","Vincristine sulfate","DB00619","DB00541","ACH-000730","skin",-5.13177888815592,0,0.22288016974926
"9259","Nilotinib","Vincristine sulfate","DB04868","DB00541","ACH-000811","ovary",-21.6232109732548,0,0.306871622800827
"9260","Nilotinib","Vincristine sulfate","DB04868","DB00541","ACH-000376","brain",-3.04294056503828,0,0.356669008731842
"9261","Nilotinib","Vincristine sulfate","DB04868","DB00541","ACH-000971","large_intestine",-14.1012375710752,0,0.315360397100449
"9262","Nilotinib","Vincristine sulfate","DB04868","DB00541","ACH-000651","large_intestine",-13.3609199596874,0,0.219694048166275
"9263","Nilotinib","Vincristine sulfate","DB04868","DB00541","ACH-000343","lung",-27.737048961408,0,0.367184340953827
"9264","Nilotinib","Vincristine sulfate","DB04868","DB00541","ACH-000768","breast",-1.7905894893502,0,0.378986239433289
"9265","Nilotinib","Vincristine sulfate","DB04868","DB00541","ACH-000617","ovary",3.25828933936041,1,0.361216336488724
"9266","Nilotinib","Vincristine sulfate","DB04868","DB00541","ACH-000997","large_intestine",-3.6022155740042,0,0.32157638669014
"9267","Nilotinib","Vincristine sulfate","DB04868","DB00541","ACH-000969","large_intestine",1.04131960299664,1,0.291108131408691
"9268","Nilotinib","vincristine","DB04868","DB00541","ACH-000788","skin",30.7669169890285,1,0.412499815225601
"9269","Nilotinib","vincristine","DB04868","DB00541","ACH-000219","skin",-20.4243896346548,0,0.455653488636017
"9270","Nilotinib","vincristine","DB04868","DB00541","ACH-000614","skin",15.4985524397127,1,0.4105084836483
"9271","7803-88-5","Vincristine sulfate","DB01280","DB00541","ACH-000504","brain",-16.5160255884037,0,0.185744345188141
"9272","7803-88-5","Vincristine sulfate","DB01280","DB00541","ACH-000463","lung",-1.41272142032837,0,0.217421844601631
"9273","7803-88-5","Vincristine sulfate","DB01280","DB00541","ACH-001151","ovary",-1.27888401529562,0,0.132274746894836
"9274","7803-88-5","Vincristine sulfate","DB01280","DB00541","ACH-000681","lung",2.12785450910076,1,0.158585041761398
"9275","7803-88-5","Vincristine sulfate","DB01280","DB00541","ACH-000825","lung",-1.53776448292814,0,0.164303183555603
"9276","7803-88-5","Vincristine sulfate","DB01280","DB00541","ACH-000817","haematopoietic_and_lymphoid",-64.2054592423541,0,0.212027832865715
"9277","7803-88-5","Vincristine sulfate","DB01280","DB00541","ACH-000232","brain",-74.2387925756874,0,0.136432290077209
"9278","7803-88-5","Vincristine sulfate","DB01280","DB00541","ACH-000997","large_intestine",-2.21855750299713,0,0.192258462309837
"9279","7803-88-5","Vincristine sulfate","DB01280","DB00541","ACH-000969","large_intestine",-31.8079455663232,0,0.213159084320068
"9280","158798-73-3","Vincristine sulfate","DB01101","DB00541","ACH-000811","ovary",-24.5359715591723,0,0.178990989923477
"9281","158798-73-3","Vincristine sulfate","DB01101","DB00541","ACH-000971","large_intestine",-7.44921607662493,0,0.17762216925621
"9282","158798-73-3","Vincristine sulfate","DB01101","DB00541","ACH-000425","skin",0.04832666620295,1,0.186451777815819
"9283","158798-73-3","Vincristine sulfate","DB01101","DB00541","ACH-000046","kidney",-1.29116140114451,0,0.148382857441902
"9284","158798-73-3","Vincristine sulfate","DB01101","DB00541","ACH-000273","brain",3.48397964382571,1,0.0977423787117004
"9285","158798-73-3","Vincristine sulfate","DB01101","DB00541","ACH-000966","ovary",-1.33809347226267,0,0.159546747803688
"9286","158798-73-3","Vincristine sulfate","DB01101","DB00541","ACH-000148","breast",-14.2175415994038,0,0.198490515351295
"9287","158798-73-3","Vincristine sulfate","DB01101","DB00541","ACH-000768","breast",-26.3622254896004,0,0.1894421428442
"9288","paclitaxel","Vincristine sulfate","DB01229","DB00541","ACH-000463","lung",-5.97405673381926,0,0.248471841216087
"9289","paclitaxel","Vincristine sulfate","DB01229","DB00541","ACH-000811","ovary",-8.43534662296396,0,0.252430617809296
"9290","paclitaxel","Vincristine sulfate","DB01229","DB00541","ACH-000477","skin",-12.0698746602484,0,0.274112194776535
"9291","paclitaxel","Vincristine sulfate","DB01229","DB00541","ACH-000046","kidney",-2.71205172577342,0,0.260078519582748
"9292","paclitaxel","Vincristine sulfate","DB01229","DB00541","ACH-000681","lung",-1.15023058987026,0,0.222808003425598
"9293","paclitaxel","Vincristine sulfate","DB01229","DB00541","ACH-000579","skin",-6.97268687017171,0,0.267010986804962
"9294","paclitaxel","Vincristine sulfate","DB01229","DB00541","ACH-000817","haematopoietic_and_lymphoid",-1.18235468675217,0,0.219461262226105
"9295","paclitaxel","Vincristine sulfate","DB01229","DB00541","ACH-000617","ovary",-3.05001619945658,0,0.218734219670296
"9296","paclitaxel","Vincristine sulfate","DB01229","DB00541","ACH-000730","skin",-0.14135430797589,0,0.218815237283707
"9297","paclitaxel","Vincristine sulfate","DB01229","DB00541","ACH-000090","prostate",-3.74238338705079,0,0.269564062356949
"9298","Romidepsin","Vincristine sulfate","DB06176","DB00541","ACH-000971","large_intestine",-20.0445656393385,0,0.153512522578239
"9299","Romidepsin","Vincristine sulfate","DB06176","DB00541","ACH-000655","brain",-17.1662437237963,0,0.161648660898209
"9300","Romidepsin","Vincristine sulfate","DB06176","DB00541","ACH-000696","ovary",-8.42594206840623,0,0.118245325982571
"9301","Romidepsin","Vincristine sulfate","DB06176","DB00541","ACH-000019","breast",-8.7510439886868,0,0.217410445213318
"9302","Romidepsin","Vincristine sulfate","DB06176","DB00541","ACH-000969","large_intestine",-16.6693501808833,0,0.158917129039764
"9303","Antibiotic AY 22989","Vincristine sulfate","DB00877","DB00541","ACH-000971","large_intestine",-9.33219741587161,0,0.304313600063324
"9304","Antibiotic AY 22989","Vincristine sulfate","DB00877","DB00541","ACH-000046","kidney",-1.47321660046289,0,0.342175900936127
"9305","Antibiotic AY 22989","Vincristine sulfate","DB00877","DB00541","ACH-000681","lung",-1.55214114289413,0,0.351175159215927
"9306","Antibiotic AY 22989","Vincristine sulfate","DB00877","DB00541","ACH-000552","large_intestine",-25.2650156177636,0,0.35723465681076
