"","Drug1","Drug2","Drug1_ID","Drug2_ID","DepMap_ID","Tissue","Loewe.score","Actuals","Proba"
"9900","Vemurafenib","Ruxolitinib","DB08881","DB08877","ACH-000971","large_intestine",0.623324180648293,1,0.347996205091476
"9901","Vemurafenib","Ruxolitinib","DB08881","DB08877","ACH-000655","brain",-36.7738999866886,0,0.468795865774155
"9902","Vemurafenib","Ruxolitinib","DB08881","DB08877","ACH-000343","lung",6.83600191535535,1,0.487946480512619
"9903","Vemurafenib","Ruxolitinib","DB08881","DB08877","ACH-000861","lung",-7.35437112630626,0,0.477545529603958
"9904","Vemurafenib","Ruxolitinib","DB08881","DB08877","ACH-000768","breast",1.00917094945757,1,0.410624325275421
"9905","Vemurafenib","Ruxolitinib","DB08881","DB08877","ACH-000433","kidney",6.61234507361516,1,0.465227395296097
"9906","Vemurafenib","Ruxolitinib","DB08881","DB08877","ACH-000428","kidney",2.91292615097747,1,0.539166629314423
"9907","Abiraterone","Ruxolitinib","DB05812","DB08877","ACH-000900","lung",2.86523116899609,1,0.476628869771957
"9908","CABAZITAXEL","Ruxolitinib","DB06772","DB08877","ACH-001151","ovary",-26.9437720419527,0,0.151885583996773
"9909","Axitinib","Ruxolitinib","DB06626","DB08877","ACH-000288","breast",5.32099887564961,1,0.581538438796997
"9910","Vandetanib","Ruxolitinib","DB05294","DB08877","ACH-001190","skin",-4.71800807438955,0,0.333214104175568
"9911","Bexarotene","Ruxolitinib","DB00307","DB08877","ACH-000968","skin",-9.15473632360023,0,0.239146456122398
"9912","Decitabine","Ruxolitinib","DB01262","DB08877","ACH-000579","skin",-6.69841507840362,0,0.255197793245315
"9913","Dovitinib","Ruxolitinib","DB05928","DB08877","ACH-000304","skin",-20.3537437253444,0,0.420212745666504
"9914","Enzastaurin","Ruxolitinib","DB06486","DB08877","ACH-000008","skin",-20.935412573398,0,0.230885356664658
"9915","Fingolimod","Ruxolitinib","DB08868","DB08877","ACH-000304","skin",-37.5306376276927,0,0.164005115628242
"9916","Daporinad","Ruxolitinib","DB12731","DB08877","ACH-000425","skin",-6.65546844443965,0,0.478880941867828
"9917","Daporinad","Ruxolitinib","DB12731","DB08877","ACH-000219","skin",-28.2778307015257,0,0.401764094829559
"9918","Daporinad","Ruxolitinib","DB12731","DB08877","ACH-000644","skin",-15.6936194596325,0,0.341917276382446
"9919","Daporinad","Ruxolitinib","DB12731","DB08877","ACH-000614","skin",38.5223391813874,1,0.613571226596832
"9920","Daporinad","Ruxolitinib","DB12731","DB08877","ACH-000401","skin",24.2491627074601,1,0.500431060791016
"9921","Lestaurtinib","Ruxolitinib","DB06469","DB08877","ACH-000644","skin",7.43525272291676,1,0.201368048787117
"9922","Nutlin-3","Ruxolitinib","DB04144","DB08877","ACH-000788","skin",-21.901257750054,0,0.272808134555817
"9923","Linsitinib","Ruxolitinib","DB06075","DB08877","ACH-000304","skin",-20.4013797472656,0,0.354490578174591
"9924","Palbociclib","Ruxolitinib","DB09073","DB08877","ACH-000008","skin",3.35298664340235,1,0.444111913442612
"9925","Palbociclib","Ruxolitinib","DB09073","DB08877","ACH-001190","skin",-6.23584684366619,0,0.490126550197601
"9926","Palbociclib","Ruxolitinib","DB09073","DB08877","ACH-000968","skin",-9.27468961800063,0,0.29354065656662
"9927","Palbociclib","Ruxolitinib","DB09073","DB08877","ACH-000579","skin",13.6931257715842,1,0.527560114860535
"9928","Perifosine","Ruxolitinib","DB06641","DB08877","ACH-000968","skin",-18.0796322594971,0,0.135854408144951
"9929","PLX-4720","Ruxolitinib","DB06999","DB08877","ACH-000304","skin",-15.3858007380954,0,0.354863315820694
"9930","Tanespimycin","Ruxolitinib","DB12442","DB08877","ACH-000788","skin",4.49298581957496,1,0.323852181434631
"9931","Tanespimycin","Ruxolitinib","DB12442","DB08877","ACH-000450","skin",-11.4184744169479,0,0.364345282316208
"9932","Tideglusib","Ruxolitinib","DB12129","DB08877","ACH-000968","skin",-5.10748935346035,0,0.162499517202377
"9933","Tideglusib","Ruxolitinib","DB12129","DB08877","ACH-000614","skin",-22.7468032499547,0,0.31870898604393
"9934","Tideglusib","Ruxolitinib","DB12129","DB08877","ACH-000579","skin",-7.60180707048236,0,0.326226800680161
"9935","Tideglusib","Ruxolitinib","DB12129","DB08877","ACH-000401","skin",-12.3355755299984,0,0.134723663330078
"9936","Vatalanib","Ruxolitinib","DB04879","DB08877","ACH-000425","skin",-13.512073668023,0,0.403003305196762
"9937","VX-702","Ruxolitinib","DB05470","DB08877","ACH-000304","skin",-1.26997137971318,0,0.322174668312073
"9938","RAF265","Ruxolitinib","DB05984","DB08877","ACH-000750","skin",-6.40900591558128,0,0.376980841159821
"9939","mitotane","Ruxolitinib","DB00648","DB08877","ACH-000811","ovary",5.20287935666749,1,0.405733674764633
"9940","bleomycin","Ruxolitinib","DB00290","DB08877","ACH-000651","large_intestine",-10.0316265927845,0,0.152532503008842
"9941","Fulvestrant","Ruxolitinib","DB00947","DB08877","ACH-000463","lung",-9.70860102145237,0,0.381349325180054
"9942","6-Mercaptopurine","Ruxolitinib","DB01033","DB08877","ACH-000288","breast",-41.4255060807687,0,0.0875577256083488
"9943","thalidomide","Ruxolitinib","DB01041","DB08877","ACH-001190","skin",6.04985719025666,1,0.329648286104202
"9944","Quinacrine hydrochloride","Ruxolitinib","DB01103","DB08877","ACH-000463","lung",11.245666915569,1,0.334768623113632
"9945","IMIQUIMOD","Ruxolitinib","DB00724","DB08877","ACH-001190","skin",1.62788210030299,1,0.337295740842819
"9946","carmustine","Ruxolitinib","DB00262","DB08877","ACH-000046","kidney",-2.8191533397049,0,0.332924276590347
"9947","ifosfamide","Ruxolitinib","DB01181","DB08877","ACH-000046","kidney",-1.4373549362975,0,0.133467495441437
"9948","amifostine","Ruxolitinib","DB01143","DB08877","ACH-000811","ovary",-3.00249380984272,0,0.327050626277924
"9949","Ixabepilone","Ruxolitinib","DB04845","DB08877","ACH-000425","skin",-12.8462255223829,0,0.198801442980766
"9950","Zanosar","Ruxolitinib","DB00428","DB08877","ACH-000615","skin",-12.2594723473528,0,0.105320006608963
"9951","nilutamide","Ruxolitinib","DB00665","DB08877","ACH-000008","skin",-4.06430503214811,0,0.154439717531204
"9952","racemic-Tasocitinib","Ruxolitinib","DB08895","DB08877","ACH-000750","skin",-28.6424168401544,0,0.323993027210236
"9953","49843-98-3","Ruxolitinib","DB13978","DB08877","ACH-000348","skin",-10.5484391637452,0,0.341628313064575
"9954","49843-98-3","Ruxolitinib","DB13978","DB08877","ACH-000219","skin",-0.407388996875009,0,0.310411721467972
"9955","49843-98-3","Ruxolitinib","DB13978","DB08877","ACH-000730","skin",-10.6111119660525,0,0.262944936752319
"9956","TCS JNK 5a","Ruxolitinib","DB07217","DB08877","ACH-000304","skin",-5.87662100411429,0,0.363624811172485
"9957","Midostaurin","Ruxolitinib","DB06595","DB08877","ACH-000304","skin",-21.9236516004021,0,0.257783740758896
"9958","SNS-314","Ruxolitinib","DB06134","DB08877","ACH-000008","skin",4.01708864514511,1,0.380401372909546
"9959","su6656","Ruxolitinib","DB08039","DB08877","ACH-000219","skin",-12.686176185323,0,0.370101451873779
"9960","Tipifarnib","Ruxolitinib","DB04960","DB08877","ACH-000008","skin",-21.312016442396,0,0.489719897508621
"9961","SNS-032","Ruxolitinib","DB05969","DB08877","ACH-000401","skin",-17.5104410967079,0,0.440951287746429
"9962","Cediranib","Ruxolitinib","DB04849","DB08877","ACH-000304","skin",-34.2178219345981,0,0.334821969270706
"9963","GW0742","Ruxolitinib","DB05416","DB08877","ACH-000304","skin",-14.045283757344,0,0.241667285561562
"9964","GW9662","Ruxolitinib","DB07863","DB08877","ACH-001190","skin",-7.63967807912991,0,0.320649445056915
"9965","Pioglitazone","Ruxolitinib","DB01132","DB08877","ACH-000968","skin",-13.0465948836238,0,0.122258819639683
"9966","T0901317","Ruxolitinib","DB07080","DB08877","ACH-000348","skin",-14.597508040585,0,0.287431865930557
"9967","TCS 401","Ruxolitinib","DB03670","DB08877","ACH-000788","skin",1.08469580147941,1,0.194448634982109
"9968","5-Aminolevulinic acid hydrochloride","Ruxolitinib","DB00855","DB08877","ACH-000551","haematopoietic_and_lymphoid",-8.15918999930607,0,0.294797152280807
"9969","Procarbazine hydrochloride","Ruxolitinib","DB01168","DB08877","ACH-000504","brain",-4.90617592113743,0,0.259237051010132
"9970","NSC256439","Ruxolitinib","DB01177","DB08877","ACH-000504","brain",-34.9177581387838,0,0.22873355448246
"9971","PRT062607","Ruxolitinib","DB08361","DB08877","ACH-000880","stomach",-9.26598649868161,0,0.341003328561783
"9972","dorsomorphin","Ruxolitinib","DB08597","DB08877","ACH-000008","skin",-29.1664947352527,0,0.207833275198936
"9973","CHEMBL17639","vinorelbine","DB00242","DB00361","ACH-001190","skin",-2.08775799747378,0,0.138365432620048
"9974","Tamoxifen citrate","vinorelbine","DB00675","DB00361","ACH-000655","brain",-18.3234101437191,0,0.189000770449638
"9975","Tamoxifen citrate","vinorelbine","DB00675","DB00361","ACH-000046","kidney",-14.7530565026962,0,0.259686589241028
"9976","Tamoxifen citrate","vinorelbine","DB00675","DB00361","ACH-000861","lung",-19.9975265573317,0,0.204973548650741
"9977","Tamoxifen citrate","vinorelbine","DB00675","DB00361","ACH-000367","lung",-9.51727819519955,0,0.309728413820267
"9978","Tamoxifen citrate","vinorelbine","DB00675","DB00361","ACH-000768","breast",-22.2581860780926,0,0.253854483366013
"9979","Tamoxifen citrate","vinorelbine","DB00675","DB00361","ACH-000617","ovary",-17.3509919772756,0,0.192128643393517
"9980","Tamoxifen citrate","vinorelbine","DB00675","DB00361","ACH-000147","breast",1.46739799074914,1,0.314596682786941
"9981","Azacytidine, 5-","vinorelbine","DB00928","DB00361","ACH-000651","large_intestine",-6.68511522074423,0,0.306962519884109
"9982","Azacytidine, 5-","vinorelbine","DB00928","DB00361","ACH-000579","skin",-9.52150242779081,0,0.227149337530136
"9983","Azacytidine, 5-","vinorelbine","DB00928","DB00361","ACH-000367","lung",2.25977962423047,1,0.238784953951836
"9984","Azacytidine, 5-","vinorelbine","DB00928","DB00361","ACH-000147","breast",-1.22211114519328,0,0.219364330172539
"9985","Azacytidine, 5-","vinorelbine","DB00928","DB00361","ACH-000696","ovary",-12.7623550026591,0,0.242331773042679
"9986","Azacytidine, 5-","vinorelbine","DB00928","DB00361","ACH-000706","lung",-17.7371651964954,0,0.220318928360939
"9987","Azacytidine, 5-","vinorelbine","DB00928","DB00361","ACH-000997","large_intestine",4.40241730759736,1,0.299810647964477
"9988","Sunitinib","vinorelbine","DB01268","DB00361","ACH-000757","lung",10.9621456567997,1,0.361587852239609
"9989","Sunitinib","vinorelbine","DB01268","DB00361","ACH-000421","large_intestine",-6.92375537542057,0,0.338661313056946
"9990","Sunitinib","vinorelbine","DB01268","DB00361","ACH-000655","brain",-20.956850430292,0,0.177406430244446
"9991","Sunitinib","vinorelbine","DB01268","DB00361","ACH-000273","brain",-17.6410527285229,0,0.27068105340004
"9992","Sunitinib","vinorelbine","DB01268","DB00361","ACH-000861","lung",-14.9179017520293,0,0.171098873019218
"9993","Sunitinib","vinorelbine","DB01268","DB00361","ACH-000367","lung",-13.6483151754922,0,0.283573538064957
"9994","Sunitinib","vinorelbine","DB01268","DB00361","ACH-000433","kidney",-7.8029748865387,0,0.214231997728348
"9995","Sunitinib","vinorelbine","DB01268","DB00361","ACH-000730","skin",-18.9385001432428,0,0.250066518783569
"9996","Sunitinib","vinorelbine","DB01268","DB00361","ACH-000997","large_intestine",-2.81011233755715,0,0.237541198730469
"9997","Vorinostat","vinorelbine","DB02546","DB00361","ACH-001061","large_intestine",-3.84260582522104,0,0.485870689153671
"9998","Vorinostat","vinorelbine","DB02546","DB00361","ACH-000425","skin",-9.34613865200317,0,0.320566415786743
"9999","Vorinostat","vinorelbine","DB02546","DB00361","ACH-000273","brain",-3.4582471088219,0,0.23467355966568
"10000","Vorinostat","vinorelbine","DB02546","DB00361","ACH-000649","kidney",-15.1580283949564,0,0.188676401972771
"10001","Pralatrexate","vinorelbine","DB06813","DB00361","ACH-000811","ovary",-2.13293746454281,0,0.229476168751717
"10002","Pralatrexate","vinorelbine","DB06813","DB00361","ACH-000477","skin",4.05592684991994,1,0.272118270397186
"10003","Pralatrexate","vinorelbine","DB06813","DB00361","ACH-000001","ovary",7.79815200879259,1,0.226814940571785
"10004","Pralatrexate","vinorelbine","DB06813","DB00361","ACH-000817","haematopoietic_and_lymphoid",0.768879360900707,1,0.178371459245682
"10005","Pralatrexate","vinorelbine","DB06813","DB00361","ACH-000148","breast",-1.48569209163083,0,0.249652326107025
"10006","CYTARABINE HYDROCHLORIDE","vinorelbine","DB00987","DB00361","ACH-000649","kidney",-13.8914066735503,0,0.148394241929054
"10007","CYTARABINE HYDROCHLORIDE","vinorelbine","DB00987","DB00361","ACH-000681","lung",-2.8749937720365,0,0.1092124953866
"10008","CYTARABINE HYDROCHLORIDE","vinorelbine","DB00987","DB00361","ACH-000343","lung",2.08810258017448,1,0.108383074402809
"10009","CYTARABINE HYDROCHLORIDE","vinorelbine","DB00987","DB00361","ACH-000750","skin",-0.182678010888249,0,0.161950945854187
"10010","CYTARABINE HYDROCHLORIDE","vinorelbine","DB00987","DB00361","ACH-000367","lung",-3.51888861896335,0,0.175247550010681
"10011","CYTARABINE HYDROCHLORIDE","vinorelbine","DB00987","DB00361","ACH-000706","lung",-11.6746478172535,0,0.181347414851189
"10012","CYTARABINE HYDROCHLORIDE","vinorelbine","DB00987","DB00361","ACH-000730","skin",-5.97734891458478,0,0.203180611133575
"10013","hydroxyurea","vinorelbine","DB01005","DB00361","ACH-000376","brain",-7.86863854055079,0,0.132606908679008
"10014","hydroxyurea","vinorelbine","DB01005","DB00361","ACH-000655","brain",-28.534505657449,0,0.0877052098512649
"10015","hydroxyurea","vinorelbine","DB01005","DB00361","ACH-000649","kidney",-24.4987493038343,0,0.122730553150177
"10016","hydroxyurea","vinorelbine","DB01005","DB00361","ACH-000551","haematopoietic_and_lymphoid",-40.076554981159,0,0.151642367243767
"10017","hydroxyurea","vinorelbine","DB01005","DB00361","ACH-000367","lung",-23.5794363055825,0,0.150659173727035
"10018","hydroxyurea","vinorelbine","DB01005","DB00361","ACH-000433","kidney",-6.41885182909551,0,0.100749157369137
"10019","7803-88-5","vinorelbine","DB01280","DB00361","ACH-001190","skin",-48.440513500083,0,0.149550884962082
"10020","7803-88-5","vinorelbine","DB01280","DB00361","ACH-000971","large_intestine",-58.1343734225536,0,0.166601583361626
"10021","7803-88-5","vinorelbine","DB01280","DB00361","ACH-000655","brain",-56.2203248739875,0,0.0820104256272316
"10022","7803-88-5","vinorelbine","DB01280","DB00361","ACH-001151","ovary",-40.6460377921307,0,0.208198055624962
"10023","7803-88-5","vinorelbine","DB01280","DB00361","ACH-000579","skin",-25.8793430461451,0,0.135444357991219
"10024","7803-88-5","vinorelbine","DB01280","DB00361","ACH-000148","breast",-41.3675927650265,0,0.153008550405502
"10025","7803-88-5","vinorelbine","DB01280","DB00361","ACH-000555","kidney",-26.7186299109455,0,0.153137147426605
"10026","7803-88-5","vinorelbine","DB01280","DB00361","ACH-000147","breast",-26.5059851081163,0,0.200072512030602
"10027","7803-88-5","vinorelbine","DB01280","DB00361","ACH-000019","breast",-57.8911260255023,0,0.107787348330021
"10028","7803-88-5","vinorelbine","DB01280","DB00361","ACH-000433","kidney",-9.62107097235048,0,0.0944328531622886
"10029","7803-88-5","vinorelbine","DB01280","DB00361","ACH-000706","lung",-49.9220255339591,0,0.186287850141525
"10030","Nilotinib","vinorelbine","DB04868","DB00361","ACH-001151","ovary",-1.56452370706445,0,0.212957218289375
"10031","Nilotinib","vinorelbine","DB04868","DB00361","ACH-000849","breast",-11.2766612186169,0,0.213799759745598
"10032","Nilotinib","vinorelbine","DB04868","DB00361","ACH-000730","skin",-6.97007652882501,0,0.199173808097839
"10033","Nilotinib","vinorelbine","DB04868","DB00361","ACH-000969","large_intestine",1.33582238897489,1,0.231166198849678
"10034","122111-05-1","vinorelbine","DB00441","DB00361","ACH-000477","skin",6.95034382728431,1,0.197554230690002
"10035","122111-05-1","vinorelbine","DB00441","DB00361","ACH-000971","large_intestine",-0.385491319356899,0,0.128847569227219
"10036","122111-05-1","vinorelbine","DB00441","DB00361","ACH-000001","ovary",7.40603943750917,1,0.0984246730804443
"10037","122111-05-1","vinorelbine","DB00441","DB00361","ACH-000649","kidney",-0.164755319334754,0,0.136418253183365
"10038","122111-05-1","vinorelbine","DB00441","DB00361","ACH-001151","ovary",-2.52142870269348,0,0.126172319054603
"10039","122111-05-1","vinorelbine","DB00441","DB00361","ACH-000861","lung",1.27821405596217,1,0.116967163980007
"10040","122111-05-1","vinorelbine","DB00441","DB00361","ACH-000817","haematopoietic_and_lymphoid",-4.266354617858,0,0.0928123220801353
"10041","122111-05-1","vinorelbine","DB00441","DB00361","ACH-000148","breast",0.576743465231615,1,0.171857297420502
"10042","122111-05-1","vinorelbine","DB00441","DB00361","ACH-000433","kidney",-0.317118491649982,0,0.142662435770035
"10043","raloxifene","vinorelbine","DB00481","DB00361","ACH-000966","ovary",-21.079581706492,0,0.103860281407833
"10044","raloxifene","vinorelbine","DB00481","DB00361","ACH-000343","lung",-25.0497799645388,0,0.124877840280533
"10045","raloxifene","vinorelbine","DB00481","DB00361","ACH-000552","large_intestine",-32.3002186908908,0,0.268394380807877
"10046","raloxifene","vinorelbine","DB00481","DB00361","ACH-000148","breast",-27.6304906374271,0,0.163886204361916
"10047","raloxifene","vinorelbine","DB00481","DB00361","ACH-000768","breast",-16.1402477006923,0,0.146109014749527
"10048","raloxifene","vinorelbine","DB00481","DB00361","ACH-000147","breast",-4.56252243129917,0,0.20686848461628
"10049","raloxifene","vinorelbine","DB00481","DB00361","ACH-000433","kidney",-6.31667555635309,0,0.123763650655746
"10050","raloxifene","vinorelbine","DB00481","DB00361","ACH-000997","large_intestine",-1.24367070091684,0,0.229917243123055
"10051","celecoxib","vinorelbine","DB00482","DB00361","ACH-001190","skin",-23.1321892284755,0,0.131912603974342
"10052","celecoxib","vinorelbine","DB00482","DB00361","ACH-000425","skin",-38.0620497581138,0,0.233728885650635
"10053","celecoxib","vinorelbine","DB00482","DB00361","ACH-000651","large_intestine",-41.4588015037712,0,0.153750613331795
"10054","celecoxib","vinorelbine","DB00482","DB00361","ACH-000046","kidney",-8.13027928912551,0,0.222340747714043
"10055","celecoxib","vinorelbine","DB00482","DB00361","ACH-001151","ovary",-35.4764115272467,0,0.188513398170471
"10056","celecoxib","vinorelbine","DB00482","DB00361","ACH-000966","ovary",-8.27835943295953,0,0.140117555856705
"10057","celecoxib","vinorelbine","DB00482","DB00361","ACH-000825","lung",-6.11411482459519,0,0.219229087233543
